gene_id,10_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,15_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,16_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,19_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,20_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
g67056,1,2,3,2,2,1,1,1,1,1,1
g67055,141,233,221,458,460,95,133,144,159,792,766
g67052,700,1148,1202,1566,1586,410,576,459,567,1535,1574
g67051,1,1,1,0,0,0,1,0,0,1,0
g67050,1,0,0,3,2,0,1,0,1,0,0
g67059,0,0,0,4,4,0,0,0,0,0,0
g34214,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA10635_R1,26,43,44,59,53,23,26,19,37,90,84
adi2mcaRNA19016_R4,1,2,2,0,0,0,0,1,0,0,0
g70922,0,0,0,0,0,0,0,0,0,0,0
g71329,0,0,0,2,2,0,0,0,0,0,1
g24998,39,104,99,110,116,28,33,30,42,110,109
adi2mcaRNA17358_R6,89,192,168,83,97,29,50,30,35,35,35
adi2mcaRNA26197_R7,0,1,0,2,2,0,0,0,4,2,2
g20607,1,1,1,1,1,1,1,1,0,0,1
g48420,1,4,4,12,11,1,5,4,2,1,2
g48422,1,0,0,0,0,0,0,0,0,0,0
g20603,58,129,126,168,172,39,66,50,78,243,245
g61069,0,0,0,0,0,0,0,0,0,0,0
g48427,8,15,15,12,12,1,5,3,2,5,7
g11954,39,63,90,79,75,44,45,27,44,122,137
g61065,1,4,5,4,6,2,3,3,4,3,4
g61066,0,0,3,0,0,0,0,0,0,0,0
g61067,0,0,0,0,0,0,0,0,0,0,0
g61061,33,103,101,64,70,26,25,25,23,48,48
g20609,0,0,0,0,0,0,0,0,0,0,0
g61063,0,0,0,0,0,0,0,0,0,0,0
g24772,18,38,40,52,50,16,19,18,18,43,43
g24771,0,4,0,6,5,0,0,0,0,0,0
g24770,0,0,0,0,0,0,0,0,0,0,0
g24779,20,56,56,58,55,16,22,24,17,64,63
g24778,195,428,425,490,493,136,199,161,147,477,476
g9168,0,0,0,0,0,0,0,0,0,0,0
g9169,0,0,0,0,0,0,0,0,0,0,0
g9166,0,0,0,0,0,0,0,0,0,0,0
g65982,0,0,0,0,0,0,0,0,0,0,0
g9164,0,0,0,0,0,0,0,0,0,1,1
g65987,0,0,0,0,0,0,0,0,0,0,0
g9163,0,0,0,0,0,0,0,0,0,0,0
g9160,1,0,0,0,1,0,0,0,0,0,0
g9161,0,0,0,0,0,0,0,0,0,0,0
g68852,0,0,0,0,0,1,0,0,0,0,0
g2053,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA786_R1,0,0,2,0,0,0,0,0,0,0,0
g59270,0,0,0,0,3,2,0,0,4,0,5
g59271,8,27,25,10,11,15,15,5,29,38,37
g59276,39,62,63,76,72,3,40,29,9,9,9
g59277,0,0,0,0,0,0,0,0,0,0,0
g58014,110,391,382,482,472,88,185,164,122,457,450
g48393,0,1,0,0,0,0,0,0,0,0,0
g48392,0,0,0,0,0,0,0,0,11,17,13
g48391,0,0,0,0,0,2,0,0,2,4,2
g59279,0,0,0,0,0,0,0,1,0,0,0
g48397,0,0,2,0,0,0,0,0,0,0,0
g48396,0,0,0,0,0,1,0,0,3,0,0
g48395,1,0,0,7,8,1,5,2,1,4,4
g48394,0,1,0,0,0,0,0,0,0,0,0
adi2mcaRNA19062_R9,0,0,0,0,0,0,0,0,0,0,0
g61171,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA35816_R0,166,170,164,346,345,116,188,133,169,205,210
g68855,66,111,105,234,232,55,88,53,76,179,183
g26976,0,0,0,0,0,0,0,0,0,0,0
g46411,10,19,21,25,31,8,23,22,12,25,27
g58017,0,0,0,0,0,0,0,0,0,0,0
g44945,0,0,1,0,0,0,0,0,0,1,1
g13911,0,0,0,103,90,76,29,23,82,353,375
g13910,0,0,0,6,4,4,3,3,6,9,8
g13913,0,0,0,0,0,0,0,0,2,0,1
g13912,3,2,3,13,19,0,5,9,1,4,3
g13915,0,4,3,3,3,2,0,0,0,5,7
g13914,0,0,0,76,87,37,39,31,62,212,216
g13916,0,9,11,15,13,0,0,0,7,15,16
g13919,7,8,6,4,6,0,6,0,0,6,7
g13918,3,3,3,3,3,2,1,1,6,13,14
g65369,2,10,11,10,9,2,7,4,2,7,6
g65368,0,0,1,0,1,0,0,0,0,0,0
g65367,0,0,0,0,0,0,0,0,0,0,0
g65366,1,0,0,0,0,0,0,0,1,2,1
g65365,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA25571_R0,0,0,0,0,0,0,0,1,0,0,0
g65361,0,0,0,0,0,0,0,0,0,0,0
g65360,1,1,0,0,0,2,0,0,1,2,0
g44943,0,0,0,0,0,10,0,0,6,33,33
adi2mcaRNA22408_R2,78,237,239,0,0,30,0,2,24,206,189
adi2mcaRNA34187_R1,11,26,22,24,25,11,17,7,8,11,7
g26601,0,0,0,0,0,0,0,0,0,0,0
g26603,0,0,0,0,0,0,0,0,0,0,0
g26602,0,0,0,0,0,1,0,0,0,0,0
g26605,5,0,0,0,0,0,0,0,0,0,0
g26607,0,0,0,0,0,0,0,0,0,0,0
g26606,6,11,12,6,9,3,4,3,2,0,0
g26609,0,0,0,0,0,0,0,0,0,0,0
g26608,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA38796_R1,2,0,0,15,9,0,3,0,0,6,3
g39290,0,0,0,15,14,3,4,0,5,16,20
adi2mcaRNA26726_R0,0,0,0,8,11,0,7,8,2,21,18
g27959,4,15,16,5,4,4,2,5,5,9,9
g27956,105,185,176,271,260,78,94,75,81,262,254
g27957,86,191,196,282,284,87,77,53,72,196,204
g27954,1,7,5,0,0,0,0,0,3,0,0
g27955,1,2,2,0,1,0,2,1,1,1,1
g27953,0,0,0,0,0,0,0,0,0,0,0
g27950,3,0,0,2,2,1,3,0,2,0,0
g27951,0,0,0,0,0,0,0,0,0,0,0
g60852,0,0,0,0,0,0,0,0,0,0,0
g60853,1,0,0,1,1,0,1,0,1,3,3
g60851,0,2,4,1,1,1,0,0,2,2,2
g60856,0,0,0,0,0,2,0,0,7,15,15
g60857,1,0,0,4,3,3,0,2,3,4,5
g60854,0,0,0,0,0,0,0,0,0,0,0
g63765,0,0,0,0,0,0,0,0,0,2,2
g60858,5,9,7,0,0,0,0,0,12,41,37
g60859,0,4,0,0,0,0,0,0,0,0,3
g3150,0,0,0,0,0,0,0,0,0,0,0
g44941,1,1,2,1,1,1,1,0,1,2,0
adi2mcaRNA18136_R1,0,0,0,0,0,0,0,0,0,0,0
g3155,2,0,0,0,0,0,0,0,0,0,0
g3154,1,1,1,0,0,0,0,0,1,0,0
g3157,1,0,0,0,0,0,1,0,0,0,0
g3156,0,0,0,0,0,0,0,0,0,0,0
g3159,0,1,0,0,0,0,0,0,0,0,0
g3158,1,0,0,1,0,0,1,0,1,0,0
g63766,0,0,1,0,0,0,0,0,0,0,0
g20570,1,0,0,0,0,0,0,0,1,0,0
g29808,6,8,11,4,5,0,3,3,0,0,0
g29809,0,1,1,1,0,0,0,0,1,0,0
adi2mcaRNA40367_R7,48,110,108,33,37,41,14,29,69,170,191
g29800,19,35,32,54,52,21,36,28,15,48,59
g29807,0,4,8,3,3,0,1,1,0,0,1
g68544,27,61,66,49,50,14,27,17,22,54,53
adi2mcaRNA29768_R9,1,0,0,0,0,0,0,1,0,0,0
g35738,1,3,2,0,0,0,0,0,0,0,0
adi2mcaRNA29768_R3,0,0,0,0,0,0,0,0,1,0,1
adi2mcaRNA29768_R2,1,0,0,0,0,0,0,0,1,0,0
adi2mcaRNA29768_R6,2,0,0,0,0,0,0,0,3,8,7
adi2mcaRNA29768_R5,0,0,0,0,0,0,0,0,1,0,0
adi2mcaRNA24078_R2,22,63,69,0,0,2,3,2,3,0,6
adi2mcaRNA24078_R0,19,29,37,8,7,1,4,5,3,0,3
adi2mcaRNA9480_R1,0,0,0,0,0,1,0,1,0,0,0
adi2mcaRNA9480_R0,1,0,0,4,4,1,2,2,1,3,3
g37089,0,0,0,0,0,0,1,0,1,2,2
adi2mcaRNA9480_R2,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA38235_R4,4,0,5,8,8,4,9,4,6,13,10
adi2mcaRNA38235_R5,4,0,4,6,6,4,7,4,5,11,6
adi2mcaRNA39874_R5,1,4,4,0,0,0,0,0,0,0,0
adi2mcaRNA39874_R6,0,0,0,0,0,1,0,0,1,7,4
adi2mcaRNA39874_R0,2,9,9,0,0,5,1,0,3,16,16
adi2mcaRNA39874_R1,2,4,4,0,0,0,1,0,2,4,5
adi2mcaRNA39874_R2,6,12,12,0,0,1,1,0,1,0,0
adi2mcaRNA39874_R3,0,0,0,0,2,0,3,4,0,0,0
adi2mcaRNA39874_R8,0,0,0,0,0,1,1,1,2,0,0
g22117,0,0,0,0,0,0,1,0,0,0,0
adi2mcaRNA29808_R0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA29808_R1,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA29808_R2,0,0,0,3,3,0,0,0,0,2,3
adi2mcaRNA29808_R3,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA29808_R6,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA37323_R1,6,24,21,39,45,9,17,11,9,10,15
g41354,29,77,68,145,139,11,52,40,23,40,36
g35732,0,0,0,2,3,1,1,1,1,7,8
g36170,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA19375_R1,51,76,76,94,97,33,35,40,34,61,59
g36478,15,15,16,17,18,12,16,4,0,15,15
g35735,0,0,0,0,0,0,0,0,1,0,0
g36171,19,64,59,50,47,16,28,20,22,29,25
g35734,0,1,0,0,0,0,0,0,0,0,0
adi2mcaRNA8479_R1,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA3366_R8,7,22,17,17,14,0,0,0,7,8,9
adi2mcaRNA5269_R1,0,0,0,0,0,0,0,0,0,0,0
g60661,1,0,0,0,0,0,0,0,0,2,2
g67488,1,0,0,0,1,0,1,1,0,0,0
adi2mcaRNA7611_R8,0,0,0,0,0,0,1,0,0,0,0
g5412,8,30,36,0,0,0,0,0,6,2,2
g5413,1,0,0,0,0,0,0,0,1,0,0
g5410,1,2,1,1,2,1,1,1,1,1,1
g5416,152,359,362,299,301,90,156,125,138,478,503
g36178,249,200,202,290,293,108,135,89,156,212,214
g5414,3,13,9,4,7,1,2,2,2,0,0
g5415,91,232,230,147,153,52,57,41,64,187,199
adi2mcaRNA13580_R0,262,533,525,419,425,184,288,219,332,685,686
g5418,2,4,5,4,4,1,2,2,3,5,4
g36179,34,54,66,93,99,22,44,45,26,86,86
g60660,1,0,0,0,1,1,0,0,0,0,0
g63039,143,168,169,178,176,70,100,61,101,295,305
adi2mcaRNA16409_R8,0,0,0,0,0,0,0,0,0,0,0
g66048,51,124,125,139,148,33,53,40,37,100,103
g63035,143,540,538,245,183,142,404,412,235,162,147
g63034,12,25,27,68,61,17,25,18,14,36,30
g63037,4,0,0,0,0,4,4,1,6,7,6
adi2mcaRNA16409_R6,1,0,0,0,0,0,0,0,0,0,0
g66043,0,0,0,0,0,0,0,0,0,0,0
g66042,6,28,28,18,21,63,8,11,70,218,224
g63033,519,3321,3334,4748,4836,549,1862,2001,864,2575,2642
g66040,54,173,180,150,148,45,69,66,45,223,229
adi2mcaRNA10307_R0,72,190,184,142,148,47,69,72,64,122,122
adi2mcaRNA5406_R2,0,0,0,0,0,0,0,0,1,0,0
adi2mcaRNA5406_R1,1,0,0,0,0,1,0,0,0,0,0
adi2mcaRNA5406_R0,5,8,8,10,10,2,0,0,1,0,0
g9948,1,8,6,2,5,1,1,2,1,4,3
adi2mcaRNA5406_R5,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA5406_R4,0,0,0,0,0,0,0,0,0,0,0
g9944,172,384,397,597,608,146,235,215,170,466,470
g68912,0,0,1,0,0,0,0,0,0,0,0
g9946,111,263,253,303,296,93,134,100,131,355,352
g68910,2,1,0,3,3,1,1,2,2,3,3
g9940,0,0,0,0,0,0,0,1,0,0,0
g68916,0,0,0,0,0,0,0,0,0,0,0
g9942,296,739,792,921,973,260,359,315,232,802,861
g68914,0,1,0,0,0,0,0,0,0,0,0
g54947,223,340,334,471,467,130,167,150,155,288,287
g54946,9,13,13,13,14,9,9,6,10,17,16
g57368,1,1,2,5,5,1,1,1,1,1,1
g54944,425,1096,1150,1166,1177,399,519,388,392,1108,1151
g54943,256,287,275,347,341,213,188,105,245,409,411
g54942,529,1150,1236,1726,1797,403,640,610,454,1484,1612
g54941,155,427,417,541,541,124,174,166,144,422,425
g19261,0,2,1,1,1,0,0,1,0,0,0
g57362,2,0,2,6,5,1,3,2,1,3,0
g57363,0,0,0,0,0,0,0,1,0,0,0
g57360,1,3,3,2,2,1,1,1,2,1,1
g57361,0,0,0,0,2,0,0,0,0,0,0
g57366,0,0,0,0,0,0,0,0,0,0,0
g57367,2,0,1,0,0,1,1,0,1,1,1
g57364,0,0,0,0,0,0,0,0,0,2,2
g54948,0,13,13,30,30,6,6,9,11,23,25
g67444,0,2,3,0,2,1,2,0,1,6,7
g21831,0,0,1,0,0,0,1,0,0,0,0
adi2mcaRNA9928_R5,10,19,16,13,13,4,8,3,0,4,4
g34793,1,0,0,0,0,0,0,0,0,0,0
g66666,18,17,17,61,67,13,32,19,20,44,37
adi2mcaRNA22857_R4,1,2,2,0,0,0,0,1,1,0,0
adi2mcaRNA22857_R3,1,0,2,0,0,0,1,1,2,0,0
g26524,1,1,1,1,1,1,0,1,1,1,1
g6092,2,5,5,4,4,2,1,2,2,3,4
adi2mcaRNA4648_R0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA4648_R1,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA4648_R7,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA4648_R4,0,0,0,0,0,0,0,0,0,0,0
g6090,1,0,0,0,0,0,0,0,0,4,5
g32965,127,203,201,163,161,57,86,71,130,220,223
adi2mcaRNA26413_R0,128,335,329,377,384,137,156,129,106,259,247
g11669,0,1,1,0,0,1,0,0,0,0,1
g11668,111,164,183,95,104,48,55,49,75,140,149
g26525,0,0,0,0,0,0,0,0,0,0,0
g32967,169,299,300,320,321,106,133,90,97,225,234
g11660,101,315,313,315,309,92,148,98,85,167,166
adi2mcaRNA18786_R9,0,0,0,0,0,0,0,0,0,0,0
g11662,0,0,0,0,0,0,0,0,0,0,0
g11665,730,2402,2554,3041,3251,399,1027,898,498,1399,1467
g11664,0,2,2,0,0,0,0,0,0,2,0
g11667,0,1,1,0,0,0,0,0,0,1,1
g10392,0,0,0,0,0,0,0,0,1,0,0
g42277,0,0,0,2,2,0,1,1,1,0,0
g10390,0,0,0,0,0,0,0,0,0,0,0
g10391,0,0,0,0,0,0,0,0,0,0,0
g10396,0,0,0,0,0,0,0,0,0,3,3
g10397,0,0,0,0,0,1,0,0,1,0,0
g48248,24,47,55,84,90,19,31,27,15,67,70
g35538,0,0,0,0,0,0,0,0,0,0,0
g10398,26,53,50,26,27,21,9,7,29,65,64
g17623,85,121,121,192,196,56,73,63,71,149,146
g17622,14,34,34,30,30,13,18,10,16,43,46
g17621,6,17,18,12,11,6,4,5,3,10,10
g17627,0,0,0,0,0,13,0,0,15,68,71
g17626,0,0,0,0,0,0,0,1,1,2,1
g17625,23,41,45,2,2,35,1,0,36,117,137
g17624,34,67,68,83,84,32,35,30,34,65,72
g17629,0,0,0,0,0,6,0,0,9,25,21
g17628,0,0,0,0,0,82,0,0,95,222,230
adi2mcaRNA13127_R1,31,12,10,13,12,18,25,15,23,11,7
adi2mcaRNA35334_R3,22,27,27,25,33,3,15,13,5,15,13
adi2mcaRNA35334_R7,20,37,40,21,18,5,12,11,8,25,23
adi2mcaRNA35334_R6,28,60,57,39,43,7,18,14,6,22,20
g54079,2,1,2,0,1,1,1,1,1,0,1
g39577,0,0,0,3,4,1,0,0,0,3,5
adi2mcaRNA28186_R8,0,0,0,0,0,0,0,0,0,0,0
g39575,0,0,0,3,1,1,0,0,0,0,0
g39574,0,0,0,0,0,0,0,0,0,0,0
g39573,1,1,0,0,0,1,1,0,1,0,0
g39572,1,0,1,0,1,1,0,1,0,1,0
g39571,1,0,0,1,1,0,1,0,0,2,3
g54076,1,1,1,1,1,1,2,1,3,4,3
g39578,0,0,0,0,0,1,1,1,1,0,0
g60074,1156,3648,3737,6431,6659,895,1848,1832,2041,3652,3874
g60075,62,157,154,167,155,54,77,68,61,157,135
g60076,45,96,96,40,36,30,19,18,88,251,268
g60077,6,8,6,2,2,4,1,2,5,29,25
g60073,71,182,188,119,123,36,62,42,49,155,159
g68261,0,0,0,0,0,0,0,0,0,0,0
g68260,0,0,0,0,0,1,0,1,0,1,0
g68263,1,0,0,0,0,0,0,0,0,0,0
g68262,0,0,0,0,0,0,0,0,0,0,0
g68265,0,0,0,0,0,0,0,0,0,0,0
g68264,0,0,0,0,0,0,0,0,0,0,0
g68267,0,0,0,0,0,0,0,0,0,0,0
g68266,0,0,0,0,0,0,0,0,0,0,0
g69792,46,148,145,157,159,23,85,58,46,127,127
g69793,19,58,60,69,72,28,29,21,26,58,62
g3975,0,0,0,0,0,0,0,0,0,0,0
g69791,1,4,3,2,2,1,4,2,2,2,2
g3973,1,1,0,1,0,0,0,0,0,0,0
g69797,255,554,552,627,606,110,247,281,192,397,402
g3971,0,0,0,0,0,1,0,0,1,0,0
g69795,293,550,536,865,850,172,298,348,239,587,618
g54070,0,0,0,0,0,0,0,0,0,0,0
g3979,0,0,0,1,1,1,0,0,1,2,1
g3978,0,10,11,29,31,0,0,0,4,18,20
g10536,5,22,24,46,46,3,27,7,4,14,14
g10537,0,0,0,0,0,0,1,0,0,0,0
g6330,82,192,188,628,627,158,154,267,193,1177,1154
g6331,0,0,0,0,0,0,0,0,0,0,0
g6336,15,26,25,18,19,6,7,6,10,16,16
g10533,0,0,0,0,0,0,0,0,0,0,0
g6334,0,1,1,1,1,1,0,0,1,1,1
g10531,0,0,0,0,0,0,0,0,0,0,0
g32959,0,7,12,8,6,0,4,0,0,3,4
g6338,1,1,0,1,0,1,1,0,0,1,1
g6339,7,11,15,4,4,2,2,2,2,2,1
g10538,0,0,0,0,0,0,0,0,0,1,1
g10539,2,5,6,2,2,1,1,1,1,1,1
g39887,0,0,0,0,0,0,0,0,1,0,0
g39885,0,0,0,0,0,0,0,0,0,0,0
g2138,16,40,37,36,35,3,14,10,7,23,21
g40637,0,0,0,0,0,0,1,1,1,0,0
g52459,3,9,9,5,5,2,2,1,2,2,2
g52458,142,313,314,275,263,101,126,102,157,385,384
adi2mcaRNA35779_R3,0,0,0,0,0,0,0,0,0,0,0
g39883,4,6,8,2,1,4,2,2,3,7,10
g52454,81,132,144,310,309,72,107,122,60,218,220
g52453,85,187,189,199,208,60,84,81,85,328,334
g52452,97,177,180,194,195,70,101,91,90,145,139
g52451,62,144,159,223,224,44,92,67,49,170,184
g52450,0,6,5,1,0,0,0,0,0,6,8
g50767,0,7,6,0,0,0,3,3,5,0,0
g39881,28,54,56,41,43,21,13,13,24,51,52
adi2mcaRNA31927_R1,28,42,37,35,26,9,19,11,12,11,19
g35129,3,5,4,45,44,8,19,21,11,47,43
g40633,0,0,0,0,1,0,0,0,0,0,0
adi2mcaRNA1896_R0,134,230,233,249,248,89,120,76,124,320,324
g38667,1,0,0,0,0,0,1,0,0,0,0
g22092,0,0,0,0,0,0,0,0,0,0,0
g9708,0,0,0,4,4,0,2,0,1,3,4
g50763,3,9,10,35,36,5,10,6,5,9,9
g50762,12,47,46,138,137,0,33,23,0,0,0
g9706,2,3,3,4,4,2,3,1,2,7,7
g57044,1,3,2,0,0,1,1,1,1,0,1
g50761,384,520,585,1323,1479,237,501,500,219,391,443
g50760,355,1020,1166,2604,2700,382,392,393,279,1113,1159
g12544,0,0,0,0,0,0,0,0,0,0,0
g69136,154,328,323,266,262,74,129,81,153,271,273
g69137,1518,5108,5306,4023,4152,1127,1475,1755,1462,4227,4455
g16362,0,0,0,0,0,0,0,0,0,0,0
g69135,3,0,0,0,0,0,0,0,0,0,0
g69132,0,0,1,0,0,0,0,0,0,0,0
g69133,3,0,1,0,0,0,0,0,0,0,3
g69130,25,78,82,50,49,13,19,13,0,29,34
g69131,15,32,34,43,47,11,10,17,16,67,77
g2134,40,105,96,23,23,28,20,13,45,87,88
g61305,31,60,61,69,71,16,30,30,13,32,36
g61304,0,0,0,0,0,0,1,0,1,0,0
g61307,155,324,320,120,121,97,74,40,158,262,265
g61306,54,122,126,37,32,36,28,24,51,210,214
g48982,0,0,0,0,0,0,0,0,1,0,0
g61303,0,0,0,1,0,0,0,0,0,0,0
g4518,0,1,0,1,1,0,0,0,0,0,1
g9701,0,0,0,18,11,0,0,0,0,0,0
g61309,90,219,215,234,232,48,87,77,106,290,292
g61308,25,51,54,29,31,10,20,7,19,15,17
adi2mcaRNA38258_R0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA32151_R1,24,51,54,31,32,11,19,17,17,35,34
g46023,0,0,0,0,0,0,0,0,0,0,0
g49034,2,2,2,4,3,1,1,1,1,3,3
g4516,0,0,0,0,0,0,0,1,0,0,0
g15133,40,62,69,63,57,8,33,24,19,21,19
g4517,0,0,0,0,0,1,0,0,0,0,0
g46027,0,0,0,1,1,0,0,0,0,0,0
g46026,0,0,0,0,0,0,0,0,0,0,0
g36388,0,0,0,0,0,0,0,0,0,0,0
g6808,0,0,0,0,0,0,0,0,0,0,0
g46025,1,2,2,4,3,1,1,1,1,3,2
g6804,12,14,13,10,11,14,9,7,10,13,13
g6805,6,6,8,4,4,6,5,4,5,7,11
g6806,0,0,0,0,0,0,0,0,0,0,0
g36544,0,0,0,0,0,0,0,4,0,0,0
g6802,0,0,0,0,0,0,0,0,0,0,0
g6803,0,0,0,0,0,0,0,1,0,0,0
g54129,0,0,0,0,0,0,0,0,1,0,0
g54128,1,0,0,0,0,1,0,0,1,0,0
adi2mcaRNA5755_R4,5,5,5,5,5,0,7,4,8,6,9
g54121,0,0,0,0,0,0,1,0,0,0,0
g54120,0,0,0,0,1,0,0,0,0,0,0
g54123,0,0,0,0,0,0,0,0,0,0,0
g54122,0,0,0,0,0,4,0,0,4,9,7
g54125,0,0,0,0,0,0,0,0,0,0,0
g54124,0,0,0,0,0,0,0,0,0,0,0
g54127,1,0,0,0,0,0,0,0,1,0,0
g54126,0,2,2,0,0,0,0,0,1,0,0
g2368,1,0,0,0,0,0,0,0,0,4,3
adi2mcaRNA5460_R0,347,1072,1103,1291,1306,347,436,497,361,1239,1263
g45287,0,12,11,10,11,0,0,2,4,6,6
g2361,1,1,2,0,0,0,0,0,0,0,0
g2360,90,183,176,197,195,80,102,61,78,117,115
g2363,0,0,0,0,0,0,0,0,0,0,2
g2362,0,0,0,0,0,0,0,0,0,0,0
g2365,4,10,10,4,0,2,3,1,3,8,8
g2364,1,2,0,0,1,1,1,0,2,0,2
g2367,0,0,0,0,0,0,0,0,1,0,0
g2366,1,0,0,0,1,0,0,1,0,1,1
adi2mcaRNA36752_R6,19,54,44,54,54,12,20,17,51,62,53
adi2mcaRNA36752_R7,4,0,0,0,0,3,5,3,7,0,0
g4408,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA36752_R5,5,9,7,19,15,6,14,7,10,24,26
g41531,0,0,0,0,0,0,0,0,0,0,0
g4402,218,338,341,344,341,122,131,91,148,383,389
g4403,22,30,29,29,31,8,15,7,15,34,34
g4406,2,5,5,4,4,3,3,3,1,4,4
g4407,66,162,158,272,261,48,126,98,28,43,43
g4405,60,119,117,145,137,48,54,39,30,132,140
adi2mcaRNA1995_R0,0,0,0,0,0,0,0,0,0,0,0
g65696,0,0,0,0,0,0,0,0,0,0,0
g11251,192,511,463,470,460,100,178,156,197,450,471
g1374,20,45,45,15,13,0,9,0,4,11,13
adi2mcaRNA25433_R6,7,6,5,9,10,11,7,6,10,31,33
g25191,259,621,609,984,972,270,367,236,315,873,883
g64923,1,2,2,4,4,1,2,2,1,1,1
g12703,0,0,0,0,0,0,0,0,0,0,0
g12702,0,0,0,0,0,0,0,0,0,0,1
g15573,59,108,101,121,110,0,52,54,0,0,0
g15572,117,221,210,369,391,85,121,122,117,298,289
g12707,0,0,0,0,0,0,0,0,0,0,0
g12706,0,0,0,0,0,0,0,0,0,0,0
g12705,0,0,0,0,0,0,0,0,0,0,0
g12704,0,0,0,0,0,0,0,0,1,0,0
g15579,270,509,484,549,533,165,224,195,210,703,687
g15578,77,145,134,13,13,42,12,0,70,244,234
g12709,0,0,0,0,0,0,0,1,0,0,0
g12708,0,0,0,0,1,0,0,0,0,0,0
g23360,4,7,5,0,0,0,0,0,0,0,0
g40332,96,226,233,175,180,62,78,70,110,324,343
g14628,2,1,1,0,1,2,1,1,1,1,1
g14629,2,0,0,0,0,0,0,0,0,0,0
g14626,2,5,4,4,3,7,2,4,6,29,38
g14627,2,3,2,1,2,2,2,1,2,5,7
g14622,0,0,0,11,9,0,0,0,0,3,0
adi2mcaRNA3334_R0,515,891,885,1000,1003,339,467,342,553,1452,1469
adi2mcaRNA5631_R1,15,36,37,43,41,9,19,13,16,26,36
g67640,71,199,211,174,172,31,41,46,44,119,123
g23603,2,0,0,0,0,0,1,2,1,0,0
adi2mcaRNA39054_R5,1,0,0,2,2,0,0,0,0,0,0
g53476,113,317,324,284,276,96,81,75,105,204,205
g53477,32,74,74,93,99,29,29,20,62,162,156
g53474,4,11,9,13,13,2,3,2,4,18,20
g53475,4,2,1,4,4,2,2,2,5,6,8
g53472,11,36,36,22,21,10,10,13,16,26,26
g53473,4,14,12,17,13,0,0,0,0,13,14
g53470,96,194,210,151,148,55,69,64,302,306,335
g53471,26,62,62,17,18,14,25,19,38,60,62
adi2mcaRNA22449_R1,4,5,0,4,5,2,2,1,0,4,5
adi2mcaRNA22449_R2,1,0,0,0,0,1,1,0,0,0,0
adi2mcaRNA22449_R3,1,0,0,4,3,0,1,1,0,0,0
adi2mcaRNA22449_R4,0,0,0,5,5,0,0,0,0,0,0
adi2mcaRNA22449_R5,3,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA22449_R6,0,0,0,0,0,0,0,0,0,0,0
g53479,308,769,787,870,886,254,377,318,355,1076,1120
g49167,27,46,51,255,260,22,104,77,27,69,75
g49166,5,18,18,16,15,3,5,6,5,17,17
adi2mcaRNA16044_R0,13,12,9,19,18,6,7,2,7,11,10
g49164,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA28756_R6,0,0,0,0,0,2,0,2,3,0,0
g49162,0,1,1,0,0,1,0,0,0,1,1
g49161,0,0,2,5,5,0,2,2,3,9,13
g44182,5,15,13,11,11,3,3,4,5,7,9
g44183,0,0,0,0,0,0,0,0,0,0,5
g41352,111,229,229,294,293,91,142,115,85,239,246
g44181,3,5,6,5,5,2,4,1,3,8,11
g44186,173,264,258,346,350,82,134,94,86,170,170
g41355,1,0,0,2,1,1,2,2,1,1,1
g44184,0,38,37,0,0,15,5,4,455,121,125
g49168,8,13,15,24,21,5,13,8,7,8,6
g31322,1,0,0,0,0,0,1,1,1,0,0
