gene_id,10_2.fastq.trim.fq.bam.merge.gtf,11_1.fastq.trim.fq.bam.merge.gtf,11_2.fastq.trim.fq.bam.merge.gtf,12_1.fastq.trim.fq.bam.merge.gtf,13_1.fastq.trim.fq.bam.merge.gtf,13_2.fastq.trim.fq.bam.merge.gtf,14_1.fastq.trim.fq.bam.merge.gtf,14_2.fastq.trim.fq.bam.merge.gtf,15_2.fastq.trim.fq.bam.merge.gtf,16_2.fastq.trim.fq.bam.merge.gtf,17_1.fastq.trim.fq.bam.merge.gtf,18_1.fastq.trim.fq.bam.merge.gtf,19_2.fastq.trim.fq.bam.merge.gtf,1_2.fastq.trim.fq.bam.merge.gtf,20_2.fastq.trim.fq.bam.merge.gtf,21_1.fastq.trim.fq.bam.merge.gtf,22_1.fastq.trim.fq.bam.merge.gtf,23_1.fastq.trim.fq.bam.merge.gtf,24_1.fastq.trim.fq.bam.merge.gtf,25_1.fastq.trim.fq.bam.merge.gtf,25_2.fastq.trim.fq.bam.merge.gtf,26_1.fastq.trim.fq.bam.merge.gtf,26_2.fastq.trim.fq.bam.merge.gtf,27_1.fastq.trim.fq.bam.merge.gtf,28_2.fastq.trim.fq.bam.merge.gtf,29_1.fastq.trim.fq.bam.merge.gtf,2_2.fastq.trim.fq.bam.merge.gtf,30_1.fastq.trim.fq.bam.merge.gtf,31_2.fastq.trim.fq.bam.merge.gtf,32_1.fastq.trim.fq.bam.merge.gtf,32_2.fastq.trim.fq.bam.merge.gtf,33_1.fastq.trim.fq.bam.merge.gtf,34_1.fastq.trim.fq.bam.merge.gtf,35_2.fastq.trim.fq.bam.merge.gtf,36_2.fastq.trim.fq.bam.merge.gtf,37_1.fastq.trim.fq.bam.merge.gtf,37_2.fastq.trim.fq.bam.merge.gtf,38_2.fastq.trim.fq.bam.merge.gtf,39_1.fastq.trim.fq.bam.merge.gtf,39_2.fastq.trim.fq.bam.merge.gtf,3_1.fastq.trim.fq.bam.merge.gtf,3_2.fastq.trim.fq.bam.merge.gtf,40_2.fastq.trim.fq.bam.merge.gtf,41_1.fastq.trim.fq.bam.merge.gtf,41_2.fastq.trim.fq.bam.merge.gtf,42_2.fastq.trim.fq.bam.merge.gtf,43_1.fastq.trim.fq.bam.merge.gtf,43_2.fastq.trim.fq.bam.merge.gtf,44_1.fastq.trim.fq.bam.merge.gtf,45_1.fastq.trim.fq.bam.merge.gtf,45_2.fastq.trim.fq.bam.merge.gtf,46_1.fastq.trim.fq.bam.merge.gtf,47_2.fastq.trim.fq.bam.merge.gtf,48_2.fastq.trim.fq.bam.merge.gtf,4_1.fastq.trim.fq.bam.merge.gtf,4_2.fastq.trim.fq.bam.merge.gtf,5_1.fastq.trim.fq.bam.merge.gtf,5_2.fastq.trim.fq.bam.merge.gtf,6_1.fastq.trim.fq.bam.merge.gtf,6_2.fastq.trim.fq.bam.merge.gtf,7_1.fastq.trim.fq.bam.merge.gtf,8_1.fastq.trim.fq.bam.merge.gtf,9_1.fastq.trim.fq.bam.merge.gtf,9_2.fastq.trim.fq.bam.merge.gtf
gene-LOC113679662|LOC113679662,0,1891,1803,0,0,0,10,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,0,0,435,0,535,0,0,0,0,0,0,861,815,0,0,688,1659,1508,0,0,0,1873,1694,982,0,0,0,0,0,0,562,0,1428,1300,0,0,0,0,0,0,0,0
gene-LOC113680025|LOC113680025,0,69,60,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,30,0,23,0,0,0,0,0,0,60,66,2,4,61,110,109,0,0,0,105,98,32,0,0,0,0,0,0,56,0,72,65,0,0,0,0,0,0,1,0
gene-LOC113665948|LOC113665948,0,267,233,1,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,145,0,103,0,0,0,0,0,0,214,120,0,0,205,494,456,0,0,0,413,380,210,0,0,0,0,0,0,104,0,334,289,0,0,0,0,0,0,0,0
gene-LOC113670765|LOC113670765,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,14,8,0,0,0,54,44,0,0,0,37,26,18,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
gene-LOC113671848|LOC113671848,0,148,136,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,81,0,98,0,0,0,0,0,0,115,66,0,0,121,290,266,0,0,0,289,256,140,0,0,0,0,0,0,65,0,219,207,0,0,0,0,0,0,0,0
gene-LOC113684892|LOC113684892,0,95,81,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,261,0,115,0,0,0,0,0,0,262,106,0,0,344,443,340,0,0,0,454,327,334,0,0,0,0,0,0,123,0,594,503,0,0,0,0,0,0,0,0
gene-LOC113665256|LOC113665256,0,102,93,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,67,0,29,0,0,0,0,0,0,94,36,0,0,60,170,152,0,0,0,212,193,95,0,0,0,0,0,0,55,0,76,65,0,0,0,0,0,0,0,0
gene-LOC113673702|LOC113673702,0,301,268,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,64,0,45,0,0,0,0,0,0,135,123,0,0,82,318,289,0,0,0,305,269,113,0,0,0,0,0,0,71,0,202,196,0,0,0,0,0,0,0,0
gene-LOC113671403|LOC113671403,0,23,16,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,10,17,0,0,13,31,27,0,0,0,27,25,13,0,0,0,0,0,0,7,0,28,26,0,0,0,0,0,0,0,0
gene-LOC113667577|LOC113667577,0,338,310,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,173,0,376,0,0,0,0,0,0,229,224,0,0,289,515,449,0,0,0,573,512,278,0,0,0,0,0,0,139,0,420,381,0,0,0,0,0,0,0,0
gene-LOC113668825|LOC113668825,0,314,288,0,0,0,0,0,0,0,0,0,0,208,3,0,0,0,0,0,0,0,0,0,197,0,132,0,0,4,4,0,0,224,230,0,0,270,486,463,0,0,0,481,450,247,0,0,0,0,0,0,178,0,531,500,0,0,0,0,0,0,0,0
gene-LOC113679585|LOC113679585,2,413,395,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,283,0,227,0,0,0,0,0,0,305,272,0,0,417,877,811,0,0,0,804,735,372,0,0,0,0,0,0,276,0,759,692,0,0,0,0,0,0,0,0
gene-LOC113675445|LOC113675445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113682545|LOC113682545,0,203,210,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,74,0,55,0,0,0,0,0,0,98,62,0,0,114,243,249,0,0,0,247,238,169,0,0,0,0,0,0,89,0,173,182,0,0,0,0,0,0,0,0
gene-LOC113682245|LOC113682245,0,4,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,1,9,0,0,4,10,9,0,0,0,11,12,6,0,0,0,0,0,0,6,0,11,9,0,0,0,0,0,0,0,0
gene-LOC113681065|LOC113681065,0,23,21,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,31,17,0,0,13,29,30,0,0,0,32,32,23,0,0,0,0,0,0,11,0,17,16,0,0,0,0,0,0,0,0
gene-LOC113665697|LOC113665697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113680239|LOC113680239,0,7,10,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,21,13,0,0,30,0,0,0,0,0,20,12,28,0,0,0,0,0,0,9,0,10,14,0,0,0,0,0,0,0,0
gene-LOC113672805|LOC113672805,0,16,13,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,18,0,26,0,0,0,0,0,0,30,33,0,0,45,20,33,0,0,0,36,29,27,0,0,0,0,0,0,18,0,25,41,0,0,0,0,0,0,0,0
gene-LOC113675330|LOC113675330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113680470|LOC113680470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
gene-LOC113677907|LOC113677907,0,54,56,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0,0,0,0,0,25,34,0,0,23,89,86,0,0,0,28,29,34,0,0,0,0,0,0,20,0,73,67,0,0,0,0,0,0,0,0
gene-LOC113678617|LOC113678617,0,66,68,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,22,0,10,0,0,0,0,0,0,65,51,0,0,38,90,92,0,0,0,111,117,39,0,0,0,0,0,0,17,0,42,52,0,0,0,0,0,0,0,0
gene-LOC113674295|LOC113674295,0,262,214,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,103,0,59,0,0,0,0,0,0,196,168,0,0,118,293,259,0,0,0,374,310,171,0,0,0,0,0,0,85,0,257,226,0,0,0,0,0,0,0,0
gene-LOC113667647|LOC113667647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113671123|LOC113671123,2,1129,941,0,6,0,0,0,0,0,0,0,0,237,1,0,0,0,0,0,0,4,0,0,222,0,126,0,0,0,0,0,0,394,385,0,0,230,570,494,0,0,0,715,592,315,4,0,0,0,0,0,205,0,1070,896,0,0,0,0,0,0,0,0
gene-LOC113686223|LOC113686223,2,286,250,0,0,0,7,5,1,0,0,2,0,120,1,1,0,0,0,0,0,2,2,0,122,0,238,0,0,0,0,0,0,168,156,0,0,154,391,363,2,2,1,375,343,173,0,0,0,2,0,0,175,1,353,308,0,0,2,0,0,0,0,0
gene-LOC113676142|LOC113676142,0,60,49,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,54,46,0,0,102,129,108,0,0,0,149,147,50,0,0,0,0,0,0,50,0,65,62,0,0,0,0,0,0,0,0
gene-LOC113672194|LOC113672194,0,914,927,0,0,0,0,0,0,0,4,0,0,383,0,0,0,0,0,0,0,0,0,0,341,0,415,2,0,0,0,0,0,443,417,0,0,438,1065,1068,0,0,0,1070,1001,520,0,0,0,0,0,0,308,0,889,853,0,4,0,0,0,0,0,0
gene-LOC113680882|LOC113680882,0,17,10,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,36,10,0,0,42,51,47,0,0,0,71,58,28,0,0,0,0,0,0,26,0,52,43,0,0,0,0,0,0,0,0
gene-LOC113686738|LOC113686738,0,226,216,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,157,0,28,0,0,0,0,0,0,239,131,0,0,135,333,288,0,0,0,469,414,192,0,0,0,0,0,0,97,0,213,191,0,0,0,0,0,0,0,0
gene-LOC113666833|LOC113666833,0,483,460,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,89,0,109,0,0,0,0,0,0,186,221,0,0,209,380,388,0,0,0,460,426,227,0,0,0,0,0,0,89,0,218,224,0,0,0,0,0,0,0,0
gene-LOC113683178|LOC113683178,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,4,0,0,0,12,9,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0
gene-LOC113677246|LOC113677246,2,848,734,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,327,0,113,0,0,0,0,0,0,371,415,0,0,569,1039,962,3,0,0,697,607,276,0,0,0,0,0,0,239,5,1008,917,0,0,0,0,0,0,0,0
gene-LOC113679327|LOC113679327,0,118,115,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,80,0,59,0,0,0,0,0,0,80,103,0,0,154,293,264,0,0,0,310,284,115,0,0,0,0,0,0,88,0,241,230,0,0,0,0,0,0,0,0
gene-LOC113686236|LOC113686236,0,102,86,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,24,0,19,0,0,0,0,0,0,43,36,0,0,51,108,100,0,0,0,125,112,46,0,0,0,0,0,0,30,0,104,95,0,0,0,0,0,0,0,0
gene-LOC113684364|LOC113684364,0,68,68,0,0,0,0,2,0,0,1,0,0,63,0,0,0,0,0,0,0,0,0,0,34,0,32,0,0,0,0,0,0,42,50,0,0,65,111,111,2,2,0,145,137,47,0,0,0,0,0,0,56,0,112,96,0,0,0,0,0,0,0,0
gene-LOC113683593|LOC113683593,0,88,79,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,27,0,30,0,0,0,0,0,0,41,37,0,0,46,99,84,0,0,0,125,113,67,0,0,0,0,0,0,23,0,79,83,0,0,0,0,0,0,0,0
gene-LOC113683757|LOC113683757,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,3,4,4,0,0,0,8,7,4,0,0,0,0,0,0,3,0,5,4,0,0,0,0,0,0,0,0
gene-LOC113665699|LOC113665699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113677287|LOC113677287,0,220,202,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,54,0,29,0,0,0,0,0,0,165,124,0,0,71,225,202,0,0,0,209,192,111,0,0,0,0,0,0,50,0,138,122,0,0,0,0,0,0,0,0
gene-LOC113672886|LOC113672886,0,10,14,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,22,0,12,0,0,0,0,0,0,21,35,0,0,47,10,10,0,0,0,15,12,37,0,0,0,0,0,0,20,0,11,10,0,0,0,0,0,0,0,0
gene-LOC113665267|LOC113665267,4,4319,3883,0,5,3,12,10,0,2,9,0,0,1733,0,0,0,0,0,3,0,13,10,0,2256,2,1030,2,0,8,7,0,0,2217,2147,4,0,1759,4990,4535,12,9,4,3978,3621,2352,7,5,2,9,6,0,1478,16,4869,4445,5,0,0,0,0,0,5,4
gene-LOC113668475|LOC113668475,0,1049,890,3,0,0,5,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,3,0,596,0,374,0,0,0,0,0,0,754,696,4,0,621,1242,1135,0,0,0,1368,1199,719,0,0,0,0,0,0,565,4,753,647,0,0,0,0,0,0,0,0
gene-LOC113672504|LOC113672504,0,697,646,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,112,0,90,0,0,0,0,0,0,302,311,0,0,306,646,581,0,0,0,666,586,269,0,0,0,0,0,0,186,0,476,427,0,0,0,0,0,0,0,0
gene-LOC113673629|LOC113673629,0,75,72,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,26,49,0,0,34,51,48,0,0,0,73,65,23,0,0,0,0,0,0,25,0,37,32,0,0,0,0,0,0,0,0
gene-LOC113684635|LOC113684635,0,28,24,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,25,26,0,0,50,34,32,0,0,0,51,46,30,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113681220|LOC113681220,0,496,462,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,167,0,153,0,0,0,0,0,0,268,254,0,0,265,548,504,0,0,0,514,474,242,0,0,0,0,0,0,142,0,475,475,0,0,0,0,0,0,0,0
gene-LOC113686664|LOC113686664,0,32,27,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,23,24,0,0,33,30,26,0,0,0,85,74,16,0,0,0,0,0,0,10,0,31,33,0,0,0,0,0,0,0,0
gene-LOC113685813|LOC113685813,0,83,69,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,5,18,0,0,9,17,15,0,0,0,16,16,7,0,0,0,0,0,0,3,0,14,14,0,0,0,0,0,0,0,0
gene-LOC113673799|LOC113673799,1,1565,1397,2,2,2,6,6,2,2,1,0,0,426,0,1,0,0,0,0,0,4,6,0,518,0,118,0,0,2,0,0,0,591,629,0,0,352,1144,1029,2,2,0,1221,1092,675,2,0,0,4,0,0,517,2,1317,1188,0,0,2,2,1,0,0,0
gene-LOC113665864|LOC113665864,0,724,668,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,4,0,0,0,0,264,0,118,0,0,0,0,0,0,482,356,0,0,318,789,738,0,0,0,744,680,445,0,0,0,0,0,0,308,0,564,513,0,0,0,0,0,0,0,0
gene-LOC113681838|LOC113681838,0,223,192,0,2,2,4,4,0,1,0,1,0,170,0,0,0,0,0,0,0,2,0,0,93,0,45,0,1,0,0,0,0,159,179,0,0,103,280,265,0,0,0,263,228,159,0,0,0,0,0,0,122,1,215,185,0,0,0,0,0,0,0,0
gene-LOC113664336|LOC113664336,0,625,547,0,0,0,0,0,0,0,0,0,2,165,0,0,0,0,0,0,0,0,0,0,316,0,105,0,0,0,0,0,0,249,123,0,0,136,608,558,0,0,0,798,726,292,0,0,0,0,0,0,231,3,652,567,0,0,0,0,0,0,0,0
gene-LOC113664276|LOC113664276,0,44,39,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,24,0,8,0,0,0,0,0,0,38,33,0,0,24,62,53,0,0,0,50,46,26,0,0,0,0,0,0,10,0,58,52,0,0,0,0,0,0,0,0
gene-LOC113674176|LOC113674176,0,667,557,0,0,0,0,5,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,222,0,107,0,0,0,0,0,0,456,370,0,0,303,791,685,0,0,0,737,646,378,0,0,0,0,0,0,209,2,520,472,0,0,0,0,0,0,4,0
gene-LOC113676242|LOC113676242,0,39,35,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,19,8,0,0,15,44,44,0,0,0,50,43,26,0,0,0,0,0,0,18,0,20,23,0,0,0,0,0,0,0,0
gene-LOC113665276|LOC113665276,0,26,21,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,23,0,26,0,0,0,0,0,0,23,19,0,0,29,63,52,0,0,0,81,78,28,0,0,0,0,0,0,21,0,20,24,0,0,0,0,0,0,0,0
gene-LOC113671315|LOC113671315,10,9794,9159,11,4,0,36,33,6,12,6,0,5,6066,7,0,0,2,0,12,7,41,31,3,2811,4,2367,0,0,10,7,0,0,9302,6662,9,6,7503,12981,11852,11,6,6,8203,7399,6045,16,15,2,10,4,0,1716,49,9594,8846,10,4,12,9,0,0,5,5
gene-LOC113677406|LOC113677406,0,241,200,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,80,0,68,0,0,0,0,0,0,74,103,0,0,117,226,160,0,0,0,205,177,108,0,0,0,0,0,0,121,0,232,209,0,0,0,0,0,0,0,0
gene-LOC113682654|LOC113682654,0,204,195,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,27,0,10,0,0,0,0,0,0,78,50,0,0,82,152,164,0,0,0,208,214,114,0,0,0,0,0,0,57,0,180,179,0,0,0,0,0,0,0,0
gene-LOC113686061|LOC113686061,0,547,468,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,169,0,126,0,0,0,0,0,0,271,289,0,0,272,600,541,0,0,0,713,629,259,0,0,0,0,0,0,199,0,538,464,0,0,0,0,0,0,0,0
gene-LOC113684693|LOC113684693,0,427,399,0,0,0,7,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,134,0,52,0,0,0,0,0,0,218,215,0,0,178,542,481,0,0,0,599,499,276,0,0,0,0,0,0,92,0,314,276,0,0,0,0,0,0,0,0
gene-LOC113679253|LOC113679253,0,446,430,0,4,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,166,0,63,0,0,0,0,0,0,355,227,0,0,190,459,430,0,0,0,468,442,269,0,0,0,0,0,0,107,0,326,309,0,0,0,0,0,0,0,0
gene-LOC113678383|LOC113678383,0,303,303,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,47,0,35,0,0,0,0,0,0,126,104,0,0,98,198,202,0,0,0,315,298,110,0,0,0,0,0,0,89,0,142,135,0,0,0,0,0,0,0,0
gene-LOC113675274|LOC113675274,0,135,118,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,64,0,51,0,0,0,0,0,0,82,69,0,0,67,218,181,0,0,0,167,144,103,0,0,0,0,0,0,49,0,148,110,0,0,0,0,0,0,0,0
gene-LOC113672839|LOC113672839,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113686282|LOC113686282,0,114,109,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,60,0,48,0,0,0,0,0,0,80,89,0,0,122,149,152,0,0,0,222,194,87,0,0,0,0,0,0,62,0,46,49,0,0,0,0,0,0,0,0
gene-LOC113668520|LOC113668520,0,745,772,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,195,0,113,0,0,0,0,0,0,354,320,0,0,338,726,817,0,0,0,768,755,350,0,0,0,0,0,0,167,0,570,587,0,0,0,0,0,0,0,0
gene-LOC113679035|LOC113679035,0,188,163,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,133,0,63,0,0,0,0,0,0,150,117,0,0,182,311,300,0,0,0,391,373,210,0,0,0,0,0,0,119,0,286,270,0,0,0,0,0,0,0,0
gene-LOC113682251|LOC113682251,0,315,284,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,181,0,76,0,0,0,0,0,0,218,165,0,0,157,413,382,0,0,0,329,273,171,0,0,0,0,0,0,106,0,304,262,0,0,0,0,0,0,0,0
gene-LOC113684922|LOC113684922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
gene-LOC113682289|LOC113682289,0,213,210,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,91,0,34,0,0,0,0,0,0,137,83,0,0,83,234,248,0,0,0,293,268,117,0,0,0,0,0,0,58,0,178,142,0,0,0,0,0,0,0,0
gene-LOC113672445|LOC113672445,0,49,42,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,31,0,30,0,0,0,0,0,0,26,28,0,0,42,49,44,0,0,0,81,76,24,0,0,0,0,0,0,25,0,43,41,0,0,0,0,0,0,0,0
gene-LOC113685218|LOC113685218,0,75,60,1,0,0,0,0,0,0,0,0,0,35,0,1,1,0,0,0,0,0,0,0,30,0,18,0,0,0,0,0,0,56,52,0,0,48,98,82,0,0,0,78,70,42,0,0,1,0,0,0,39,2,44,45,0,0,0,0,0,1,0,2
gene-LOC113679915|LOC113679915,0,361,345,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,121,0,75,0,0,0,0,0,0,176,139,0,0,154,338,276,0,0,0,353,313,195,0,0,0,0,0,0,99,0,399,356,0,0,0,0,0,0,0,0
gene-LOC113687144|LOC113687144,1,452,432,0,0,0,0,0,0,2,1,0,0,159,0,0,0,0,0,0,0,0,0,0,151,0,94,0,0,0,0,0,0,159,212,0,0,145,396,361,0,0,0,232,204,219,0,0,0,0,0,0,174,0,392,363,0,0,4,2,0,0,0,0
gene-LOC113673018|LOC113673018,0,64,52,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,44,0,44,0,0,0,0,0,0,55,46,0,0,42,88,74,0,0,0,127,120,47,0,0,0,0,0,0,56,0,116,99,0,0,0,0,0,0,0,0
gene-LOC113667011|LOC113667011,0,196,198,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,83,0,99,0,0,0,0,0,0,56,126,0,0,109,329,290,0,0,0,281,246,87,0,0,0,0,0,0,66,3,298,274,0,0,0,0,0,0,0,0
gene-LOC113670959|LOC113670959,0,135,125,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,61,0,59,0,0,0,0,0,0,58,78,0,0,69,139,135,0,0,0,139,129,73,0,0,0,0,0,0,50,0,126,120,0,0,0,0,0,0,0,0
gene-LOC113672381|LOC113672381,0,427,383,0,0,0,0,0,0,0,3,0,0,287,0,0,0,0,0,0,0,0,2,0,226,0,176,0,0,0,0,0,0,301,229,0,0,189,696,627,0,0,0,635,570,445,0,0,0,0,0,0,177,3,480,420,0,0,0,0,0,0,0,0
gene-LOC113682363|LOC113682363,0,1059,958,0,0,0,0,0,0,0,0,0,2,380,0,0,0,0,0,0,0,0,0,0,266,0,148,0,0,0,0,0,0,400,430,0,0,345,801,733,0,0,0,878,802,408,0,0,0,0,0,0,246,0,876,790,0,0,0,0,0,0,0,0
gene-LOC113668832|LOC113668832,0,1453,1346,0,0,0,5,0,0,2,2,0,0,610,0,0,0,0,0,0,0,4,3,0,639,0,376,0,0,0,0,0,0,872,735,0,0,713,1603,1480,0,0,0,1434,1261,792,0,0,0,0,0,0,460,6,1358,1226,0,0,0,0,0,0,0,0
gene-LOC113680219|LOC113680219,0,523,478,0,0,0,2,0,0,0,0,0,0,205,1,0,0,0,0,0,0,2,2,0,143,0,48,0,0,0,0,0,0,372,288,2,2,233,639,572,4,4,0,658,618,316,0,0,0,0,0,0,156,2,474,444,2,0,2,0,0,0,0,0
gene-LOC113684372|LOC113684372,0,228,218,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,95,0,146,0,0,0,0,0,0,209,225,0,0,608,633,602,0,0,0,1041,958,398,0,0,0,0,0,0,325,0,495,450,0,0,0,0,0,0,0,0
