gene_id,11_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,1_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,28_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,2_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,35_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,36_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,38_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,42_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,47_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
MSTRG.17044,55,32,14,4,36,22,39,85,120,28,22,49
MSTRG.17045,78,43,23,5,53,41,46,97,107,38,28,76
MSTRG.17046,114,14,14,18,25,43,19,42,46,13,13,10
MSTRG.17047,782,156,90,59,192,391,188,385,463,219,241,163
Pocillopora_acuta_HIv1_PredGene_g14062.t1,0,0,0,0,0,0,0,0,0,1,5,9
Pocillopora_acuta_HIv1_PredGene_g269.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12498,52,19,10,15,27,30,20,44,51,27,14,47
MSTRG.12499,448,315,167,86,292,244,366,594,723,288,156,520
MSTRG.12494,52,34,15,21,19,23,37,67,82,35,25,65
Pocillopora_acuta_HIv1_PredGene_g32269.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12496,413,147,99,48,231,179,119,405,414,210,182,483
MSTRG.12497,75,22,15,35,10,17,21,39,36,22,11,65
MSTRG.12490,23,6,5,3,10,8,7,19,33,3,4,25
MSTRG.12491,102,64,39,15,42,61,75,112,133,53,51,82
MSTRG.12492,31,40,11,20,45,33,52,87,141,50,33,48
MSTRG.12493,26,30,24,26,17,26,37,73,91,51,31,81
Pocillopora_acuta_HIv1_PredGene_g2174.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18717,7,3,3,2,4,4,5,11,7,3,2,4
Pocillopora_acuta_HIv1_PredGene_g20748.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2508,222,273,214,167,130,256,308,344,302,192,96,879
MSTRG.2509,2088,610,380,232,800,1351,769,1297,1699,728,834,1559
Pocillopora_acuta_HIv1_PredGene_g24659.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2500,149,74,69,46,109,63,98,234,245,115,39,170
MSTRG.2501,944,321,213,173,351,443,365,946,1002,407,295,1035
Pocillopora_acuta_HIv1_PredGene_g25466.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2503,552,349,206,167,330,374,416,764,888,407,271,699
MSTRG.2504,49,27,15,15,12,16,37,53,23,18,19,41
MSTRG.2505,271,65,43,117,64,146,103,108,148,56,50,173
MSTRG.2506,302,186,92,33,215,222,250,364,494,217,173,286
MSTRG.2507,118,102,49,26,92,117,103,143,192,77,45,159
MSTRG.3679,11,0,0,0,0,0,0,11,13,0,0,8
MSTRG.3678,689,209,138,151,211,272,273,465,447,192,141,375
MSTRG.3671,12442,5961,8418,7870,7739,5309,7266,20882,22235,9753,7973,15612
MSTRG.3670,45,39,37,26,34,42,91,103,77,38,33,117
Pocillopora_acuta_HIv1_PredGene_g7917.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.3672,4,0,21,0,10,6,10,21,38,10,25,7
MSTRG.3675,38,18,14,4,29,24,18,33,75,21,0,30
MSTRG.3674,9,218,117,4,181,0,221,324,443,171,19,309
MSTRG.3677,147,108,79,33,150,124,147,224,327,147,118,147
Pocillopora_acuta_HIv1_PredGene_g9411.t1,0,0,1,0,2,2,2,2,3,2,0,0
MSTRG.25867,15,31,16,5,22,7,34,86,70,31,5,54
MSTRG.20810,22,27,14,14,18,22,23,60,53,21,24,50
MSTRG.25865,214,102,53,30,89,97,133,188,287,107,101,236
Pocillopora_acuta_HIv1_PredGene_g24629.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4903,254,130,117,29,217,126,132,309,403,202,82,137
MSTRG.4900,102,34,29,9,45,47,23,91,97,37,21,79
MSTRG.4901,14,0,10,0,17,9,15,12,18,13,39,133
MSTRG.4906,226,72,69,29,67,68,97,266,201,107,86,279
MSTRG.4907,144,58,63,20,102,79,60,129,172,91,42,112
MSTRG.4904,23,11,5,8,15,7,16,32,50,13,11,18
MSTRG.4905,350,123,52,29,163,150,125,345,388,162,107,344
MSTRG.25863,7,10,8,3,9,8,12,19,13,11,8,25
Pocillopora_acuta_HIv1_PredGene_16331_t,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4909,4131,1926,1431,1328,2841,3260,2908,4324,5196,3315,1706,3047
Pocillopora_acuta_HIv1_PredGene_g23891.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25862,0,0,0,0,0,0,0,0,2,0,0,0
MSTRG.17537,697,427,170,120,334,378,467,674,746,330,149,1086
MSTRG.20817,7,3,0,0,3,0,3,3,11,3,0,12
MSTRG.20816,0,1,0,0,1,1,0,0,0,1,2,2
MSTRG.774,0,0,0,0,8,0,0,0,10,0,0,7
MSTRG.775,22,3,4,3,4,4,5,26,24,4,3,25
MSTRG.776,0,3,2,0,2,0,5,4,4,3,0,1
MSTRG.777,54,33,33,7,60,33,51,123,110,47,15,30
MSTRG.8595,314,134,98,145,170,123,176,488,470,231,144,343
MSTRG.8594,63,26,17,15,45,20,20,75,75,34,16,43
MSTRG.772,47,30,21,13,24,25,49,55,87,43,20,60
MSTRG.773,334,167,112,89,181,159,190,391,406,189,108,291
MSTRG.8599,65,28,19,9,30,26,34,53,51,27,22,27
MSTRG.8598,5,2,3,3,3,1,2,7,6,5,4,6
MSTRG.778,5,0,0,0,0,0,0,12,8,0,0,5
MSTRG.779,0,2,1,0,2,0,2,5,0,2,0,1
Pocillopora_acuta_HIv1_PredGene_g28827.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18178,170,136,68,76,99,110,102,168,146,74,54,0
MSTRG.18175,178,0,0,31,14,161,21,36,33,9,0,0
MSTRG.18174,37,0,0,15,0,36,0,0,0,0,0,0
MSTRG.18177,229,124,59,25,117,171,116,136,230,72,51,0
MSTRG.18176,212,51,27,25,64,247,79,113,118,26,23,123
MSTRG.18171,69,0,0,10,0,36,0,0,0,0,0,0
MSTRG.18170,15,5,3,7,4,9,4,0,5,4,1,2
MSTRG.18173,1,0,0,2,0,2,0,0,0,0,0,1
MSTRG.18172,145,7,4,55,8,82,9,0,0,9,5,285
Pocillopora_acuta_HIv1_PredGene_g7915.t1,0,0,0,0,0,1,2,2,0,0,0,0
MSTRG.21145,18,8,0,4,8,11,0,15,12,10,3,14
Pocillopora_acuta_HIv1_PredGene_g27140.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.14294,1,0,0,1,0,4,0,0,0,0,0,0
MSTRG.3379,14,5,6,3,12,6,9,26,26,8,3,11
STRG.7538,1,1,0,1,0,0,0,1,1,0,0,1
Pocillopora_acuta_HIv1_PredGene_g28679.t1,0,4,2,3,4,3,2,0,3,3,2,0
STRG.16766,1,0,0,0,0,0,0,0,0,0,1,0
STRG.3623,24,13,5,19,9,9,14,30,33,15,18,65
STRG.3621,17,0,6,10,4,7,7,12,10,8,0,12
MSTRG.1743,54,38,26,10,54,65,45,36,37,66,3,90
Pocillopora_acuta_HIv1_PredGene_g27142.t1,0,0,0,0,0,1,0,0,0,0,0,0
MSTRG.1741,0,11,0,0,17,10,0,0,0,0,0,4
MSTRG.1740,10,2,2,2,2,13,5,0,3,2,2,10
MSTRG.1747,31,0,0,0,0,23,0,0,0,0,0,37
MSTRG.1746,279,142,67,46,156,171,164,276,252,141,69,232
MSTRG.1745,371,261,189,25,434,227,256,616,799,370,58,510
MSTRG.1744,78,30,25,0,50,31,36,61,95,49,0,62
Pocillopora_acuta_HIv1_PredGene_g4855.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23270,75,34,23,9,54,57,60,99,89,46,24,61
MSTRG.1749,275,172,86,33,237,161,193,406,474,196,142,316
MSTRG.1748,206,91,57,14,104,100,81,193,250,111,67,164
MSTRG.18794,14,3,3,6,3,5,3,9,5,3,4,7
Pocillopora_acuta_HIv1_PredGene_g24240.t1,0,1,0,0,0,0,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g4713.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.21636,505,317,110,187,267,297,393,633,728,291,230,441
MSTRG.21637,437,203,98,175,179,172,315,494,490,213,127,438
MSTRG.21634,209,125,85,70,170,116,176,247,265,147,87,176
STRG.15650,8,10,2,3,3,9,8,10,14,4,3,0
MSTRG.21632,1,1,0,1,1,0,2,1,3,0,0,2
MSTRG.21633,341,149,90,13,228,226,193,299,563,212,153,291
MSTRG.21630,0,0,0,3,1,1,0,0,0,0,0,0
MSTRG.21631,2,0,0,2,3,0,4,8,12,0,0,2
Pocillopora_acuta_HIv1_PredGene_g28825.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.21638,17,26,10,5,7,21,38,36,40,18,16,31
MSTRG.21639,304,92,70,38,93,100,104,316,286,105,75,209
MSTRG.9246,85,125,41,9,177,54,120,229,272,93,58,76
MSTRG.9247,18,4,5,11,7,11,10,10,15,5,5,16
MSTRG.9244,57,0,0,14,0,27,24,0,0,0,36,64
MSTRG.9245,3211,1425,1073,1005,2332,1666,1239,2320,2813,2034,1259,4681
MSTRG.9242,122,42,53,37,80,34,51,256,238,85,47,127
MSTRG.9243,75,44,26,14,72,31,81,188,204,84,48,89
Pocillopora_acuta_HIv1_PredGene_g15304.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.3193,2,1,1,1,2,0,1,1,0,0,1,0
MSTRG.9248,2,5,3,0,7,0,4,5,5,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15875.t1,0,0,0,0,0,0,0,0,0,0,0,1
STRG.12926,12,5,5,2,2,2,5,3,8,4,2,4
STRG.12927,2,0,0,0,0,0,1,1,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_g20810.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.12922,4,1,2,2,1,1,2,9,4,0,1,1
STRG.12923,3,4,2,2,2,5,2,0,4,1,2,4
Pocillopora_acuta_HIv1_PredGene_g32379.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6655.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22978.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22068,3,2,3,0,0,0,3,5,6,3,0,2
MSTRG.6316,2,3,4,1,7,5,9,12,10,4,8,9
MSTRG.6430,0,1,0,0,0,7,1,0,0,0,2,0
MSTRG.6431,14,0,0,0,0,0,0,0,0,0,0,4
MSTRG.6432,12,0,0,7,0,10,0,0,0,0,0,0
MSTRG.6433,7,0,0,2,0,3,1,0,0,0,0,0
MSTRG.6434,4,0,0,2,0,5,0,0,0,0,0,0
MSTRG.6435,15,12,7,5,7,11,11,23,24,9,8,17
MSTRG.6436,18,4,6,6,6,6,6,10,10,5,7,17
MSTRG.6437,14,5,0,7,2,9,4,0,0,2,0,0
MSTRG.6438,33,20,23,21,22,18,30,85,78,26,12,92
MSTRG.6439,3,0,0,3,3,5,3,4,0,3,0,0
MSTRG.22069,49,22,23,23,28,25,32,122,96,35,23,74
MSTRG.56,12,19,0,7,0,14,24,18,30,11,8,29
MSTRG.57,21,14,5,7,11,21,28,13,18,0,8,25
MSTRG.54,93,53,30,47,48,73,105,103,120,59,90,239
MSTRG.55,250,77,20,112,130,77,90,188,235,101,48,170
Pocillopora_acuta_HIv1_PredGene_g5849.t1,0,0,0,0,0,0,1,0,0,0,0,0
MSTRG.53,180,120,70,64,99,111,203,287,299,124,131,314
MSTRG.50,1076,213,191,56,341,306,233,543,577,375,248,474
MSTRG.51,132,143,63,33,88,122,159,234,366,126,84,172
MSTRG.58,13,12,10,3,9,14,10,27,29,11,11,24
MSTRG.59,6,0,0,0,0,5,11,8,7,4,0,0
Pocillopora_acuta_HIv1_PredGene_g29317.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4328.t1,0,1,0,1,0,0,3,0,0,1,0,0
STRG.17723,3,4,1,2,2,3,5,9,6,7,4,6
Pocillopora_acuta_HIv1_PredGene_g8466.t1,0,0,0,1,0,0,0,0,2,0,0,0
MSTRG.6298,1955,555,296,132,769,794,752,1157,1664,598,300,1051
MSTRG.6299,385,211,153,78,257,170,224,414,505,240,140,325
MSTRG.6294,0,0,0,0,0,0,2,2,1,0,1,1
MSTRG.6295,8,6,4,0,0,0,11,12,18,9,7,16
MSTRG.6296,152,93,63,129,122,81,207,306,269,120,77,183
MSTRG.6297,4341,1248,741,604,1317,1254,1003,3284,4237,1641,941,2180
MSTRG.6290,12,4,2,3,3,4,2,6,8,2,3,10
MSTRG.6291,38,21,12,15,23,13,27,64,62,19,13,44
MSTRG.6292,0,1,0,1,0,0,2,1,2,1,1,2
MSTRG.6293,0,3,3,0,4,1,3,5,3,2,0,0
MSTRG.7741,47,18,9,15,10,29,23,40,30,11,16,25
MSTRG.7740,293,74,53,9,122,106,93,234,263,103,87,172
MSTRG.7743,89,70,37,29,63,43,77,168,169,78,44,220
MSTRG.7742,46,39,33,25,29,35,48,91,79,49,24,73
MSTRG.7745,7,2,0,0,0,0,2,11,13,0,0,9
MSTRG.7744,25,16,17,6,27,11,23,45,36,15,8,15
MSTRG.7747,10,19,9,4,26,7,19,18,31,21,9,9
MSTRG.7746,23,3,3,0,3,4,5,20,14,3,5,14
MSTRG.7749,13,0,0,0,0,4,3,11,12,0,0,14
MSTRG.7748,24,0,0,0,0,0,0,32,49,0,0,25
Pocillopora_acuta_HIv1_PredGene_g10999.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22062,63,39,35,13,93,35,36,160,185,72,41,141
Pocillopora_acuta_HIv1_PredGene_g21445.t1,0,0,0,0,0,0,0,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_g10160.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.23990,8,11,6,3,7,8,14,14,14,4,4,30
STRG.23993,2,0,0,1,0,1,1,0,0,1,1,2
Pocillopora_acuta_HIv1_PredGene_g17557.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22063,104,98,62,26,96,66,119,250,297,123,74,185
Pocillopora_acuta_HIv1_PredGene_g28649.t1,0,0,0,1,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12625.t1,0,1,1,0,1,1,1,1,1,1,0,0
Pocillopora_acuta_HIv1_PredGene_g1063.t1,0,1,0,0,0,0,1,0,0,0,1,1
Pocillopora_acuta_HIv1_PredGene_g26447.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18692,69,30,26,5,16,52,71,5,5,4,4,141
Pocillopora_acuta_HIv1_PredGene_g20965.t1,0,0,0,0,0,1,0,0,0,0,0,0
MSTRG.18798,79,57,54,49,75,54,75,181,155,97,57,104
MSTRG.6569,419,434,297,331,299,408,661,783,892,464,324,899
Pocillopora_acuta_HIv1_PredGene_g26466.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.11760,7,2,1,1,2,3,3,1,4,2,2,4
STRG.11766,2,1,1,1,0,1,1,1,2,1,0,0
MSTRG.8928,41,24,11,12,27,33,24,58,54,25,22,37
MSTRG.8929,31,239,105,22,210,49,329,488,481,221,166,822
STRG.13899,2,1,0,0,0,0,1,1,1,1,1,0
STRG.13898,4,4,3,2,3,3,7,10,22,5,1,15
MSTRG.8920,88,24,29,46,25,71,46,78,76,30,42,99
MSTRG.8921,0,1,0,2,1,2,3,0,2,0,2,3
MSTRG.8922,0,3,0,2,1,2,2,2,2,0,2,2
MSTRG.8923,10,5,3,2,4,9,8,13,17,3,5,5
MSTRG.8924,13,20,13,8,24,8,29,41,36,24,9,17
MSTRG.8925,9,11,4,4,7,9,9,21,20,4,9,8
MSTRG.8926,18,20,8,6,17,11,24,31,34,25,12,62
MSTRG.8927,7,1,2,3,2,6,2,0,2,1,4,1
Pocillopora_acuta_HIv1_PredGene_g17897.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.21591,14,0,0,0,0,0,0,0,5,0,0,6
STRG.21594,1,1,0,1,1,0,1,2,0,1,0,0
STRG.25039,5,4,0,3,2,5,5,9,0,5,5,9
Pocillopora_acuta_HIv1_PredGene_g26935.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22673.t1,0,0,0,0,0,0,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g23764.t1,0,2,1,1,0,1,2,1,5,2,1,4
MSTRG.5496,98,43,27,24,52,43,66,78,114,78,31,94
MSTRG.5495,492,191,116,171,213,309,320,457,518,239,182,365
Pocillopora_acuta_HIv1_PredGene_g9289.t1,0,1,0,0,1,2,1,2,4,1,1,0
MSTRG.20229,158,75,47,66,92,81,105,209,207,84,80,124
MSTRG.20226,2,1,3,1,3,1,3,5,3,1,2,5
MSTRG.20227,99,53,60,44,65,57,97,144,156,75,51,121
MSTRG.20224,4,9,4,0,13,0,8,6,5,9,3,0
MSTRG.20225,283,127,58,26,164,141,140,269,364,168,125,284
MSTRG.20222,12,9,7,8,17,13,14,27,32,11,11,25
MSTRG.20223,6,7,5,3,6,8,8,6,8,10,4,7
MSTRG.20220,0,10,12,0,15,8,11,28,0,15,8,23
MSTRG.20221,1,3,2,1,7,3,3,3,0,6,5,3
Pocillopora_acuta_HIv1_PredGene_g20966.t1,0,0,0,0,0,0,1,0,0,0,0,1
MSTRG.439,151,87,67,87,91,92,131,218,208,132,60,192
MSTRG.438,144,82,87,85,102,103,131,235,245,113,94,249
MSTRG.437,187,128,107,18,167,125,132,248,327,149,98,234
MSTRG.436,132,86,40,54,112,86,80,175,225,100,53,159
MSTRG.435,87,51,29,10,59,58,52,90,116,61,20,58
MSTRG.434,35,29,23,22,20,34,37,85,64,35,29,63
MSTRG.433,32,12,3,20,21,8,12,10,43,19,0,34
MSTRG.432,57,26,16,10,17,34,28,56,72,25,33,43
MSTRG.431,203,89,46,56,117,107,153,200,211,103,68,175
MSTRG.430,95,62,38,29,55,49,60,135,144,55,52,143
STRG.24346,4,1,1,1,1,2,4,2,2,1,1,5
STRG.24349,3,1,0,0,0,0,1,0,3,1,0,0
STRG.24348,1,4,3,1,2,1,5,6,10,2,2,5
Pocillopora_acuta_HIv1_PredGene_g4285.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12289,46,29,19,0,37,29,63,79,85,43,27,58
STRG.23691,12,17,15,6,5,13,20,22,37,15,11,27
MSTRG.23494,45,9,10,27,9,21,10,36,35,11,8,36
Pocillopora_acuta_HIv1_PredGene_g16900.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32335.t1,0,0,0,0,0,4,0,0,7,0,0,0
Pocillopora_acuta_HIv1_PredGene_g20964.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19818.t1,0,0,0,0,0,0,0,0,2,0,0,0
MSTRG.17288,109,51,46,58,37,124,60,53,58,33,37,35
MSTRG.17289,41,16,11,0,20,23,11,48,43,17,8,0
MSTRG.17286,759,246,263,60,362,123,238,680,709,375,97,579
MSTRG.17287,107,68,44,18,74,83,75,123,190,66,35,89
MSTRG.17284,11,0,0,2,0,8,1,0,0,1,1,0
MSTRG.17285,60,0,0,10,0,63,0,0,0,0,0,0
MSTRG.17282,10,0,3,4,13,9,14,14,20,13,10,0
MSTRG.17283,88,38,40,7,69,53,44,143,127,60,27,0
MSTRG.17280,159,0,0,25,0,101,0,0,0,0,0,0
MSTRG.17281,13,7,0,0,12,7,8,11,10,0,7,0
MSTRG.21579,7,7,8,3,4,3,6,12,17,3,3,5
MSTRG.21578,15,6,5,5,6,8,7,12,22,5,13,20
Pocillopora_acuta_HIv1_PredGene_g22946.t1,0,0,0,0,1,0,0,0,0,1,0,0
MSTRG.21574,0,0,0,0,0,0,0,0,5,0,0,0
MSTRG.21577,15,5,7,5,8,9,5,9,13,4,0,13
MSTRG.21576,0,4,4,3,5,3,8,9,11,2,0,0
MSTRG.21571,0,0,0,2,0,2,0,0,0,0,0,0
MSTRG.21570,49,29,16,7,28,24,31,62,86,27,13,42
MSTRG.21573,25,2,6,5,4,14,5,5,22,3,12,4
MSTRG.21572,18,0,0,0,0,0,0,15,17,0,0,12
Pocillopora_acuta_HIv1_PredGene_g32385.t1,0,0,1,1,0,0,1,0,0,0,0,0
MSTRG.23749,94,39,21,11,49,77,76,97,132,64,42,98
MSTRG.24858,147,57,34,21,83,68,44,90,115,77,38,79
MSTRG.14881,66,10,11,15,12,32,20,28,52,15,12,68
MSTRG.14880,39,8,7,14,0,25,9,12,20,6,7,43
MSTRG.14883,147,100,79,56,121,91,166,267,367,167,92,327
MSTRG.14882,191,68,36,28,79,60,89,228,218,69,47,156
MSTRG.14885,125,66,47,39,60,56,71,164,170,83,47,221
Pocillopora_acuta_HIv1_PredGene_g2429.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14887,124,75,45,11,77,73,110,179,184,74,72,128
MSTRG.14886,484,206,161,30,332,242,225,451,546,283,186,448
MSTRG.14889,101,40,21,27,37,32,44,109,93,39,29,84
MSTRG.14888,160,62,34,25,91,76,66,145,183,65,37,99
Pocillopora_acuta_HIv1_PredGene_g8177.t1,0,4,0,0,2,0,3,0,2,4,0,0
Pocillopora_acuta_HIv1_PredGene_g15617.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12599.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3348.t1,0,0,0,0,0,0,0,0,2,0,1,1
MSTRG.14877,445,415,267,199,337,354,554,754,863,475,276,862
MSTRG.10492,34,31,8,18,25,35,32,49,27,20,9,49
Pocillopora_acuta_HIv1_PredGene_g2908.t1,0,0,0,0,0,0,0,0,1,0,0,0
MSTRG.20603,53,39,18,5,56,28,29,81,102,42,27,70
MSTRG.25897,8,10,5,2,6,11,21,12,23,10,12,10
Pocillopora_acuta_HIv1_PredGene_g4719.t1,0,0,0,0,0,0,1,1,0,0,0,0
MSTRG.16627,610,533,317,207,345,458,800,1099,1144,633,502,1104
MSTRG.16626,291,170,166,214,151,149,198,404,489,230,143,647
MSTRG.16625,27,41,40,19,42,23,46,116,104,68,18,139
MSTRG.16624,11,9,5,7,13,13,17,23,18,20,12,9
MSTRG.16623,377,323,112,75,318,266,359,580,853,313,207,712
MSTRG.16622,3,60,41,2,57,4,53,120,122,65,4,177
MSTRG.16621,4,17,12,3,29,5,24,31,48,22,1,19
MSTRG.16620,1,0,0,0,0,0,1,0,0,0,1,98
Pocillopora_acuta_HIv1_PredGene_g20414.t1,0,0,0,0,0,0,0,0,1,0,0,0
MSTRG.16628,997,288,179,419,545,429,527,841,857,523,132,555
MSTRG.11938,372,269,167,412,357,289,449,697,875,443,268,268
MSTRG.11939,41,19,12,5,14,13,20,55,38,24,22,17
MSTRG.11932,67,43,35,8,83,38,52,114,142,69,33,15
MSTRG.11933,219,99,66,31,204,112,109,296,353,150,76,71
MSTRG.11930,304,153,104,30,214,146,120,380,396,178,119,158
MSTRG.11931,94,37,38,16,68,41,37,98,131,49,29,11
MSTRG.11936,105,73,38,44,71,64,100,222,227,102,60,124
MSTRG.11937,432,172,91,81,220,205,202,426,580,219,138,239
MSTRG.11934,51,18,20,12,37,28,24,61,79,31,23,26
MSTRG.11935,57,19,26,6,57,23,25,73,105,41,18,22
MSTRG.22178,1,5,4,1,3,0,5,10,8,3,3,7
MSTRG.22179,1,6,4,0,3,1,8,4,3,6,4,4
Pocillopora_acuta_HIv1_PredGene_g32744.t1,0,1,0,0,1,0,1,0,0,1,0,0
MSTRG.22174,61,25,12,13,37,26,37,112,105,50,33,65
MSTRG.22175,385,202,124,88,519,172,255,523,694,328,146,348
MSTRG.22176,23,0,0,4,0,11,0,0,11,0,0,7
MSTRG.22177,0,14,0,0,23,0,13,20,21,24,0,0
MSTRG.22170,494,52,41,186,51,200,81,149,198,60,197,378
MSTRG.22171,441,337,155,231,248,229,428,1317,1051,173,443,286
MSTRG.22172,50,22,18,12,52,8,30,92,124,51,22,70
MSTRG.22173,2499,937,648,586,1507,1141,1019,2428,3240,1413,892,1951
MSTRG.23223,2,0,0,0,0,0,2,2,4,0,0,5
MSTRG.24851,26969,9696,8844,6807,11876,11213,9686,22444,25805,12728,9792,20353
MSTRG.23221,40,0,0,10,3,12,0,0,0,3,2,10
MSTRG.23220,93,78,62,28,80,78,118,254,283,97,77,155
MSTRG.23227,1444,520,376,131,741,579,525,1411,1512,815,225,438
MSTRG.23226,190,111,33,99,87,79,129,266,305,126,102,318
MSTRG.23225,570,202,192,128,214,168,222,679,600,343,162,574
MSTRG.23224,11,9,4,2,10,6,11,17,22,8,11,27
MSTRG.23229,11,5,0,2,2,0,7,4,0,2,0,0
MSTRG.23228,58,10,12,17,13,49,13,20,32,13,23,0
Pocillopora_acuta_HIv1_PredGene_g30836.t1,0,0,0,0,0,5,0,9,0,0,5,0
MSTRG.25683,39,41,9,6,25,40,50,54,81,29,24,43
MSTRG.25682,6,3,0,2,4,6,8,7,8,4,4,3
MSTRG.25681,25,5,5,10,7,14,15,14,21,6,10,12
MSTRG.25680,512,187,81,27,200,208,149,415,564,288,151,512
MSTRG.25687,339,138,121,37,166,118,126,322,396,191,84,435
MSTRG.25686,121,62,50,13,92,75,73,123,175,88,62,93
Pocillopora_acuta_HIv1_PredGene_g23925.t1,0,0,0,0,0,0,0,0,0,0,0,1
MSTRG.25684,737,406,215,71,637,471,491,793,1012,516,290,578
MSTRG.25689,347,184,123,55,214,201,180,305,464,223,138,281
MSTRG.25688,475,264,149,59,333,277,283,490,582,279,198,524
Pocillopora_acuta_HIv1_PredGene_g20885.t1,0,0,0,0,0,0,1,1,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27646.t1,0,1,1,1,2,1,2,3,3,1,1,4
Pocillopora_acuta_HIv1_PredGene_g15804.t1,0,0,0,0,0,0,0,0,0,0,0,1
Pocillopora_acuta_HIv1_PredGene_g19171.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22798,107,34,25,14,50,55,40,125,93,43,33,79
MSTRG.22799,78,44,16,21,37,28,37,71,86,35,25,54
MSTRG.22790,190,257,128,13,184,182,285,313,508,201,149,312
MSTRG.22791,74,30,20,7,52,26,0,129,91,40,16,77
MSTRG.22792,661,337,237,263,361,411,410,756,767,327,252,747
MSTRG.22793,156,99,59,44,108,71,108,178,245,104,45,199
MSTRG.22794,1682,852,435,165,699,770,913,1460,1725,856,587,1631
MSTRG.22795,101,82,48,56,117,49,114,250,226,103,51,184
MSTRG.22796,292,141,80,47,152,124,179,274,349,155,91,243
MSTRG.22797,409,224,138,35,284,244,229,409,553,272,171,320
MSTRG.26088,19,9,0,9,13,0,13,23,27,9,0,18
MSTRG.26089,0,1,1,0,1,0,1,1,3,2,0,3
MSTRG.26080,23,3,3,1,2,2,5,43,36,4,2,40
MSTRG.26081,7,4,4,3,5,6,3,5,5,5,3,8
MSTRG.26082,21,14,13,13,19,19,14,25,41,22,9,28
MSTRG.26083,152,72,58,45,117,73,67,203,202,116,62,143
