gene_id,11_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,1_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,28_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,2_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,35_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,36_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,38_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,42_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,47_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
Pocillopora_acuta_HIv1_PredGene_g8450.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24788.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19971.t1,0,0,0,0,0,1,0,0,0,0,0,0
STRG.21822,94,49,23,14,36,45,39,87,98,38,48,89
STRG.21821,5,0,0,0,0,0,1,0,0,0,0,0
STRG.21820,108,47,25,25,64,71,76,142,147,58,46,74
STRG.21827,369,139,74,88,140,168,177,344,339,162,112,254
STRG.21826,46,13,12,3,32,19,12,47,57,22,12,34
STRG.21825,201,105,65,45,146,125,132,253,291,138,84,167
STRG.21824,19,11,0,0,9,13,9,17,35,6,7,9
STRG.21829,406,155,89,157,162,161,198,417,391,188,144,245
STRG.21828,184,113,62,22,130,100,115,198,282,116,114,194
Pocillopora_acuta_HIv1_PredGene_g26098.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18385.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_25146_t,0,0,0,0,0,0,0,0,0,0,2,0
STRG.17614,63,59,34,28,55,55,69,79,77,56,32,74
Pocillopora_acuta_HIv1_PredGene_g4669.t1,0,3,0,1,5,0,0,7,0,8,0,2
Pocillopora_acuta_HIv1_PredGene_g6400.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18526.t1,0,0,0,0,0,3,2,1,0,1,0,0
STRG.17984,4,0,0,2,0,0,2,2,0,0,0,0
STRG.15381,796,18,56,104,9,659,36,70,24,14,0,29
STRG.13523,1071,493,315,99,628,573,431,1573,1704,611,641,678
STRG.13522,104,34,8,0,27,31,28,135,159,32,40,46
STRG.13521,124,43,38,40,62,70,48,93,94,46,39,100
STRG.13520,214,38,37,32,48,60,42,121,121,44,20,150
STRG.13527,30,7,8,16,13,17,14,7,0,22,20,64
STRG.13526,54,30,19,4,27,47,39,24,41,35,33,63
Pocillopora_acuta_HIv1_PredGene_g2176.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.13524,237,106,65,112,131,137,142,322,302,157,75,234
Pocillopora_acuta_HIv1_PredGene_g18387.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.13528,98,38,26,35,47,56,44,67,85,37,32,80
Pocillopora_acuta_HIv1_PredGene_17472_t,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3702.t1,0,0,0,0,0,0,0,2,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30549.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.24427,3,7,7,5,9,4,9,7,10,7,2,7
STRG.24034,79,252,106,8,196,16,108,860,810,409,22,61
Pocillopora_acuta_HIv1_PredGene_6465_t,0,0,0,0,0,2,0,0,0,2,0,0
Pocillopora_acuta_HIv1_PredGene_g21198.t1,0,1,1,1,1,1,2,3,2,1,1,1
Pocillopora_acuta_HIv1_PredGene_g1211.t1,0,0,0,0,0,6,0,0,0,0,0,10
Pocillopora_acuta_HIv1_PredGene_g33449.t1,0,0,0,0,0,5,0,0,3,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26286.t1,0,0,0,0,0,1,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g28282.t1,0,0,0,0,0,0,0,0,0,0,0,1
STRG.17612,32,31,15,20,20,28,22,28,42,15,13,28
Pocillopora_acuta_HIv1_PredGene_g22589.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2822.t1,0,0,0,0,0,3,0,0,5,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24816.t1,0,2,1,0,0,0,0,1,4,0,1,0
STRG.5296,51,25,17,3,19,32,24,60,38,14,28,46
Pocillopora_acuta_HIv1_PredGene_g10928.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_9214_t,0,3,3,7,0,6,1,2,1,0,0,1
Pocillopora_acuta_HIv1_PredGene_g17542.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.1016,755,299,166,53,447,382,343,697,915,403,262,650
Pocillopora_acuta_HIv1_PredGene_32124_t,0,2,0,0,2,0,2,3,2,4,0,2
STRG.1015,126,108,77,93,109,62,122,248,240,131,62,185
Pocillopora_acuta_HIv1_PredGene_g2914.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3543.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.1013,473,152,97,45,241,187,148,365,437,232,108,249
STRG.1012,23,30,16,0,18,10,32,36,55,17,8,57
STRG.25373,188,80,74,95,97,77,115,236,198,115,68,197
STRG.1011,33,0,0,0,0,0,0,0,0,0,0,0
STRG.1010,47,16,12,22,21,15,26,67,69,30,19,65
Pocillopora_acuta_HIv1_PredGene_g19687.t2,0,0,0,0,2,0,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g10833.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30422.t1,0,1,1,0,2,2,1,8,9,1,1,8
Pocillopora_acuta_HIv1_PredGene_g11821.t2,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7724.t1,0,1,0,0,0,0,0,1,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g17540.t1,0,0,3,1,0,0,7,10,7,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15822.t1,0,2,0,0,2,0,4,2,5,2,0,0
STRG.12584,338,115,99,32,189,162,118,344,420,163,74,284
STRG.14883,23,0,3,3,7,0,12,0,0,5,3,23
STRG.12585,11,18,15,0,15,8,29,48,36,18,16,28
Pocillopora_acuta_HIv1_PredGene_g3858.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g14062.t1,0,0,0,0,0,0,0,0,0,1,5,9
Pocillopora_acuta_HIv1_PredGene_g269.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31266.t1,0,0,0,4,0,0,0,0,8,0,0,4
Pocillopora_acuta_HIv1_PredGene_g32269.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17305.t1,0,0,0,0,0,0,0,0,1,0,1,1
STRG.3591,174,12,0,8,8,29,13,0,0,0,8,0
Pocillopora_acuta_HIv1_PredGene_g32681.t1,0,0,0,0,0,0,0,0,20,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2174.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g14984.t1,0,0,0,0,0,6,0,0,5,0,0,5
Pocillopora_acuta_HIv1_PredGene_g20748.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_1981_t,0,32,24,22,36,38,45,0,0,46,21,3
STRG.9075,387,200,165,22,306,230,204,434,459,297,152,299
STRG.9074,394,204,131,115,199,226,317,517,582,269,178,483
STRG.9077,334,163,138,250,147,134,202,379,467,224,120,377
STRG.9076,676,339,152,197,367,289,492,822,886,453,273,535
STRG.5596,666,232,103,72,285,345,315,540,673,324,235,399
STRG.9070,9,0,0,0,0,0,1,13,13,0,0,11
STRG.5594,64,30,26,0,33,32,49,85,96,51,29,66
STRG.5595,189,264,235,173,171,161,330,639,177,304,179,343
STRG.5598,11,7,2,0,3,3,3,11,12,3,4,7
STRG.5599,147,81,48,11,137,82,66,212,262,91,62,119
STRG.9079,1162,535,221,440,523,466,667,1475,1313,640,419,1152
STRG.9078,178,108,51,55,103,71,197,316,312,133,54,177
Pocillopora_acuta_HIv1_PredGene_g25762.t1,0,4,2,0,0,2,7,4,5,4,0,5
Pocillopora_acuta_HIv1_PredGene_g24659.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25466.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_32388_t,0,0,3,0,15,13,0,4,0,8,0,18
Pocillopora_acuta_HIv1_PredGene_g7917.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9411.t1,0,0,1,0,2,2,2,2,3,2,0,0
Pocillopora_acuta_HIv1_PredGene_g24629.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27870.t1,0,0,0,0,0,0,11,11,13,4,0,6
Pocillopora_acuta_HIv1_PredGene_g4961.t1,0,24,0,0,32,0,0,47,58,0,0,48
Pocillopora_acuta_HIv1_PredGene_16331_t,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23891.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4474.t1,0,0,0,0,0,0,0,52,41,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15689.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g526.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.22386,374,175,125,174,203,142,234,628,652,226,127,498
Pocillopora_acuta_HIv1_PredGene_g15306.t1,0,1,0,0,2,0,3,3,2,2,3,2
STRG.4244,32,14,13,8,18,21,20,68,27,15,11,31
STRG.4247,156,84,75,63,106,76,111,196,211,103,59,158
Pocillopora_acuta_HIv1_PredGene_g4476.t1,0,0,1,0,2,1,1,1,3,1,0,2
STRG.4241,191,115,61,18,123,102,128,226,238,156,78,192
STRG.4240,73,37,32,37,38,43,54,74,98,51,36,69
STRG.4243,15,11,9,12,16,21,19,29,44,12,11,20
STRG.4242,47,25,16,27,16,20,36,63,58,36,19,30
STRG.4249,31,21,24,16,23,30,42,63,36,18,22,40
STRG.4248,62,32,37,25,38,46,62,90,89,32,23,64
Pocillopora_acuta_HIv1_PredGene_g7915.t1,0,0,0,0,0,1,2,2,0,0,0,0
STRG.14299,8,2,8,7,9,4,10,34,22,11,9,18
STRG.1676,104,66,31,14,56,56,77,168,129,52,43,108
STRG.15520,1206,520,227,126,633,508,554,1062,1442,527,389,788
Pocillopora_acuta_HIv1_PredGene_g31973.t1,0,1,2,3,0,6,2,0,0,3,5,0
STRG.14291,61,52,29,16,40,70,71,73,118,43,42,79
STRG.14292,330,217,137,37,207,231,237,394,453,256,208,377
Pocillopora_acuta_HIv1_PredGene_g27140.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.14294,126,108,62,80,119,94,192,304,291,138,81,229
STRG.14295,14,14,9,19,20,13,31,38,40,32,12,33
STRG.14296,982,488,246,141,495,523,591,1011,1155,577,467,660
STRG.14297,1,0,0,1,0,4,0,0,0,0,0,0
STRG.7538,1,1,0,1,0,0,0,1,1,0,0,1
STRG.7539,14,12,15,13,13,23,17,22,26,22,30,34
STRG.7536,9,14,4,3,6,6,14,22,29,9,5,10
Pocillopora_acuta_HIv1_PredGene_13704_t,0,0,0,0,0,0,0,0,23,0,0,16
STRG.7534,25,7,7,6,12,12,11,19,26,6,9,19
STRG.7535,350,110,56,26,198,121,107,320,367,146,72,218
STRG.7532,411,100,67,174,111,158,140,176,192,145,153,328
Pocillopora_acuta_HIv1_PredGene_g28679.t1,0,4,2,3,4,3,2,0,3,3,2,0
Pocillopora_acuta_HIv1_PredGene_g6657.t1,0,0,2,0,0,0,0,0,0,0,0,0
STRG.7531,209,105,66,42,279,369,256,178,198,139,118,136
STRG.3628,230,175,112,77,183,123,200,399,405,163,78,352
STRG.3629,5,0,0,0,11,0,0,24,19,9,0,8
STRG.3626,246,220,160,52,205,117,286,562,613,223,102,497
STRG.16766,28,21,7,9,18,12,17,19,28,15,9,38
STRG.3624,80,130,87,28,89,75,134,183,243,98,104,195
STRG.3625,9,4,6,0,5,3,10,12,22,7,6,16
STRG.3622,70,28,27,24,48,38,42,66,82,24,21,56
STRG.3623,24,13,5,19,9,9,14,30,33,15,18,65
STRG.3620,178,103,67,56,99,97,133,237,231,120,59,167
STRG.3621,17,0,6,10,4,7,7,12,10,8,0,12
Pocillopora_acuta_HIv1_PredGene_g27142.t1,0,0,0,0,0,1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4855.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_3985_t,0,0,0,0,0,0,0,0,0,0,0,0
STRG.16765,28,27,19,32,14,24,30,48,62,26,24,65
Pocillopora_acuta_HIv1_PredGene_6091_t,0,0,0,0,0,2,3,0,0,2,1,0
Pocillopora_acuta_HIv1_PredGene_g24240.t1,0,1,0,0,0,0,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g4713.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.15653,8,10,2,3,3,9,8,10,14,4,3,0
STRG.15652,1,1,1,1,1,1,1,0,0,1,1,0
STRG.15651,27,20,14,10,17,13,37,43,58,22,17,65
Pocillopora_acuta_HIv1_PredGene_g16733.t1,0,0,1,0,0,0,0,0,0,0,0,0
STRG.15657,165,94,33,29,87,81,148,216,241,95,73,228
STRG.15656,3,2,2,1,3,1,3,1,1,2,4,3
STRG.15655,97,27,14,21,20,41,44,48,43,26,17,90
STRG.15654,14,5,4,2,4,7,8,6,0,5,4,3
Pocillopora_acuta_HIv1_PredGene_g28825.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.15658,197,137,65,37,130,163,212,358,427,164,122,268
STRG.2726,101,88,64,43,88,74,85,148,138,72,37,177
STRG.3195,29,46,0,8,62,37,38,77,152,61,0,153
STRG.3196,40,28,19,31,34,22,36,66,63,33,20,90
STRG.3197,102,58,42,37,58,51,81,145,182,63,46,116
STRG.3190,16,13,11,3,19,17,16,30,25,16,11,25
STRG.3191,18,0,0,6,0,11,0,5,9,0,0,29
Pocillopora_acuta_HIv1_PredGene_g15304.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.3193,2,1,1,1,2,0,1,1,0,0,1,0
STRG.3198,315,118,66,27,172,162,105,205,268,155,106,278
STRG.3199,2,2,3,1,5,3,6,4,5,3,2,13
Pocillopora_acuta_HIv1_PredGene_g15875.t1,0,0,0,0,0,0,0,0,0,0,0,1
STRG.12924,4,1,2,2,1,1,2,9,4,0,1,1
STRG.12925,3,4,2,2,2,5,2,0,4,1,2,4
STRG.12926,36,81,54,0,91,0,90,136,143,92,10,75
STRG.12927,9,53,33,5,64,17,62,109,110,62,11,84
STRG.12920,63,42,36,18,50,28,56,112,115,54,24,73
STRG.12921,205,72,55,16,115,91,63,210,260,135,73,131
STRG.12922,50,33,19,11,37,29,34,66,87,42,24,37
STRG.12923,449,285,116,96,253,232,342,431,518,242,126,260
STRG.12928,12,5,5,2,2,2,5,3,8,4,2,4
STRG.12929,2,0,0,0,0,0,1,1,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_g6655.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22978.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32601.t1,0,0,0,0,1,0,0,0,0,0,0,0
STRG.6661,12,7,0,7,10,7,8,36,24,13,4,17
STRG.6660,10,4,8,5,6,4,7,25,21,10,0,6
STRG.6663,2,0,0,0,1,1,4,1,0,1,1,0
Pocillopora_acuta_HIv1_PredGene_g9782.t2,0,0,0,0,0,0,0,4,1,0,7,11
STRG.6665,5,3,1,2,5,3,1,5,5,4,2,2
STRG.6664,2,2,1,2,1,2,1,3,4,0,1,7
STRG.6667,416,275,107,115,192,211,248,460,443,257,246,617
STRG.6666,340,126,37,123,67,193,91,100,90,99,103,108
STRG.6669,78,54,26,55,58,46,50,108,135,48,33,99
STRG.6668,63,71,29,14,39,33,42,75,128,60,17,109
STRG.2571,11,5,0,0,5,0,10,14,8,4,3,11
STRG.2570,41,36,0,25,0,0,0,52,0,0,0,0
STRG.2573,4,3,3,2,4,2,4,9,7,5,1,5
STRG.2572,3,7,3,0,7,3,10,12,25,8,8,0
STRG.2575,144,39,55,38,41,46,34,128,101,112,75,99
STRG.2574,127,88,42,18,79,52,125,238,204,81,44,139
STRG.2577,177,89,50,16,92,76,118,199,255,99,52,154
STRG.2576,121,165,105,50,180,101,218,367,485,189,129,302
STRG.2579,63,20,14,7,26,32,21,57,58,19,9,30
STRG.2578,44,113,60,9,151,48,125,341,314,93,50,361
Pocillopora_acuta_HIv1_PredGene_g5849.t1,0,0,0,0,0,0,1,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5123.t1,0,0,0,0,5,0,0,0,0,0,0,4
Pocillopora_acuta_HIv1_PredGene_g25077.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.17725,284,117,69,66,134,148,150,187,272,116,82,219
Pocillopora_acuta_HIv1_PredGene_g4328.t1,0,1,0,1,0,0,3,0,0,1,0,0
STRG.17727,10,7,5,3,8,6,13,15,29,10,9,14
STRG.17726,3,4,1,2,2,3,5,9,6,7,4,6
STRG.17721,72,50,32,34,38,60,67,79,101,51,58,134
STRG.17720,1000,312,303,111,424,763,362,763,747,419,639,562
STRG.17723,17,1,0,12,2,3,4,4,4,4,1,0
STRG.17722,177,23,15,24,24,36,18,86,86,31,30,88
STRG.17729,109,0,0,0,0,32,0,0,0,0,0,0
STRG.17728,12,11,8,4,12,11,9,30,18,14,11,24
Pocillopora_acuta_HIv1_PredGene_g15662.t1,0,3,0,0,2,8,0,4,3,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8466.t1,0,0,0,1,0,0,0,0,2,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10999.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21445.t1,0,0,0,0,0,0,0,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_g10160.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.5794,121,115,81,57,117,83,171,381,323,177,86,248
STRG.23991,3,3,0,2,3,2,4,0,0,3,2,0
STRG.23990,590,123,45,134,94,487,172,266,229,110,189,286
STRG.23993,8,9,6,3,8,6,13,27,23,11,13,17
STRG.23992,26,12,9,4,12,6,9,24,39,19,7,64
STRG.23995,30,17,13,15,17,13,15,40,49,19,9,26
STRG.23994,8,11,6,3,7,8,14,14,14,4,4,30
STRG.23997,2,0,0,1,0,1,1,0,0,1,1,2
STRG.23996,35,33,19,14,36,23,53,92,90,32,23,69
STRG.23999,1814,304,216,17,668,31,88,1025,3444,682,59,287
STRG.23998,23,12,8,4,9,13,11,19,25,11,6,22
STRG.860,337,124,74,78,177,136,157,306,390,160,54,158
STRG.861,31,28,28,15,50,26,49,80,71,43,22,19
STRG.862,576,230,128,94,333,292,302,516,603,288,161,370
STRG.863,656,147,104,100,245,294,180,433,465,209,202,357
STRG.18122,121,41,24,20,42,48,34,83,102,47,28,70
STRG.865,74,34,29,29,31,49,41,92,84,42,34,95
Pocillopora_acuta_HIv1_PredGene_g28649.t1,0,0,0,1,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12625.t1,0,1,1,0,1,1,1,1,1,1,0,0
STRG.868,290,116,90,114,132,130,147,312,326,145,107,229
STRG.869,88,27,15,27,21,0,27,61,66,26,9,22
Pocillopora_acuta_HIv1_PredGene_g1063.t1,0,1,0,0,0,0,1,0,0,0,1,1
STRG.18128,20,16,12,19,16,12,19,18,26,13,8,7
STRG.18129,30,20,12,7,27,31,25,37,25,27,12,19
STRG.19839,27,19,0,9,19,19,20,34,27,10,17,18
STRG.5928,102,102,43,20,128,48,119,225,293,112,84,218
STRG.19833,329,108,55,44,125,132,107,183,255,113,93,196
STRG.5922,188,43,35,16,55,56,42,83,206,67,67,85
STRG.5921,176,157,47,96,120,126,235,242,201,89,111,270
STRG.19830,4,0,0,10,8,7,7,0,0,11,9,6
STRG.19837,25,21,22,17,15,17,33,57,54,18,23,63
STRG.5926,111,73,67,74,86,95,146,198,217,127,83,125
STRG.19835,13,6,10,13,12,11,15,12,20,8,9,13
STRG.5924,153,42,23,20,33,46,33,64,71,57,36,70
STRG.5796,390,204,92,32,273,161,198,599,591,234,79,368
STRG.19485,126,54,41,12,74,61,41,153,113,88,49,84
Pocillopora_acuta_HIv1_PredGene_6969_t,0,0,0,0,12,0,0,1,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g924.t2,0,0,0,0,0,0,0,70,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1004.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27683.t2,0,0,1,0,10,0,16,12,56,10,0,75
STRG.13720,39,4,2,18,4,32,5,7,4,5,12,21
STRG.13723,6,2,4,5,4,3,8,0,10,3,0,4
STRG.13722,47,49,28,8,43,22,50,88,103,41,8,96
STRG.13725,131,51,42,75,86,67,81,186,217,99,40,140
STRG.13724,27,2,0,23,0,22,2,0,0,0,0,0
STRG.13727,564,420,133,179,391,228,594,1521,1290,432,351,781
STRG.13726,75,34,22,35,41,38,42,85,88,40,41,95
STRG.13729,2025,1040,487,219,1568,759,1155,3309,3723,1579,749,153
STRG.13728,109,51,36,36,53,40,51,183,209,74,39,110
Pocillopora_acuta_HIv1_PredGene_g13712.t1,0,0,0,0,8,0,0,0,5,6,0,0
STRG.9784,16660,5529,6397,2361,9770,9025,5043,12838,12947,8538,6576,11873
Pocillopora_acuta_HIv1_PredGene_g26466.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.11769,2,1,2,2,1,0,1,0,0,1,0,0
STRG.11768,2,1,1,1,0,1,1,1,2,1,0,0
STRG.11763,4,0,0,0,0,0,6,4,0,4,0,0
STRG.11762,7,2,1,1,2,3,3,1,4,2,2,4
STRG.11761,6,2,1,2,1,2,2,4,4,1,2,0
STRG.11760,1,1,2,1,1,1,2,5,3,1,1,5
STRG.11767,285,0,0,40,92,52,162,264,272,161,0,197
STRG.11766,412,230,163,188,242,214,343,614,675,305,202,449
STRG.11765,423,240,157,43,373,232,251,528,629,356,173,423
STRG.11764,24,16,5,10,15,21,19,36,49,29,12,16
STRG.22646,42,55,34,29,42,60,88,89,91,73,48,91
STRG.22647,121,65,43,12,96,58,66,196,215,103,58,104
STRG.13899,77,76,32,19,55,61,76,103,95,53,46,43
STRG.13898,131,87,41,23,67,67,99,139,179,64,53,70
STRG.22642,134,110,60,35,114,145,180,192,229,134,91,152
STRG.22643,106,70,23,21,85,65,115,184,166,64,34,88
STRG.22640,4,3,4,3,3,2,5,3,6,5,2,8
STRG.22641,23,15,14,0,25,12,19,76,82,23,0,53
STRG.13893,435,113,80,65,99,139,164,313,272,132,90,301
STRG.9783,197,137,73,33,170,134,161,235,290,140,92,216
STRG.13891,217,90,68,37,149,90,102,230,275,164,59,136
STRG.13890,46,48,37,44,31,55,67,88,86,36,40,109
STRG.13897,154,102,55,24,86,78,132,138,184,84,67,131
STRG.13896,354,85,60,27,68,84,108,233,172,81,64,295
STRG.22648,6,15,0,4,10,7,11,18,11,8,0,16
STRG.22649,6,0,0,0,0,11,14,7,14,0,9,11
Pocillopora_acuta_HIv1_PredGene_g17897.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.21599,1,14,12,1,13,1,19,27,19,12,10,23
STRG.21598,1,1,0,1,1,0,1,2,0,1,0,0
STRG.21593,8,5,1,0,0,3,5,13,15,6,0,5
STRG.21592,209,88,62,33,145,120,112,224,298,140,66,160
STRG.21591,23,7,11,8,9,18,9,38,20,10,23,22
STRG.21590,312,115,86,206,186,181,148,347,323,173,222,345
STRG.21597,13,3,9,2,9,9,7,20,23,7,6,6
Pocillopora_acuta_HIv1_PredGene_g14867.t1,0,1,0,1,0,2,2,2,0,0,0,2
STRG.21595,14,0,0,0,0,0,0,0,5,0,0,6
STRG.21594,4,5,4,1,3,2,2,4,2,1,3,1
STRG.20648,190,51,56,89,67,104,64,195,167,79,63,135
STRG.20649,164,148,140,136,112,119,234,338,350,166,113,311
STRG.5792,6,4,0,4,18,0,5,0,18,13,0,7
STRG.20640,30,15,0,15,14,19,24,48,65,17,34,32
STRG.20641,47,35,16,0,31,33,42,85,74,43,27,81
STRG.20642,26,18,20,16,24,26,30,45,54,28,22,40
STRG.20643,16,9,0,6,36,5,9,0,29,31,0,22
STRG.20644,59,40,24,32,47,40,54,125,101,48,26,77
STRG.20645,219,173,44,63,142,167,628,413,275,72,159,238
STRG.20646,247,66,80,13,130,101,85,300,274,86,74,198
STRG.20647,119,84,87,185,81,90,137,321,255,80,89,198
STRG.11499,581,286,188,222,320,303,389,723,820,340,140,515
STRG.11498,19,0,0,3,0,0,0,12,13,0,5,14
STRG.11495,133,49,28,12,72,70,76,51,151,75,82,31
STRG.11494,10,0,0,2,2,9,1,0,0,0,9,0
STRG.11497,148,110,79,102,101,112,143,241,265,125,94,178
STRG.11496,170,81,25,31,73,99,110,154,215,86,86,102
STRG.11491,71,33,27,40,27,41,40,75,84,26,19,40
STRG.11490,162,78,42,40,101,62,114,200,215,104,38,147
STRG.11493,8,2,1,2,3,8,3,1,1,1,6,0
STRG.11492,7,19,8,0,16,17,17,11,28,21,18,0
STRG.25030,1192,543,379,107,967,541,560,1790,1867,845,427,1192
STRG.25031,252,142,69,37,173,133,178,402,428,168,104,317
STRG.25032,3,7,9,3,7,6,14,25,32,7,14,24
STRG.25033,21,16,8,6,28,14,17,31,71,21,21,14
STRG.25034,150,69,84,59,95,113,76,195,187,99,84,223
STRG.25035,2526,769,561,332,1447,992,769,2059,2301,1132,718,1452
STRG.25036,89,47,32,12,65,37,50,100,125,47,26,59
STRG.25037,262,112,85,23,187,196,162,252,417,195,77,222
STRG.25038,192,104,63,59,82,131,167,205,224,118,116,238
STRG.25039,2298,795,534,417,1344,933,816,2031,2425,1191,585,1732
Pocillopora_acuta_HIv1_PredGene_g26935.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_3640_t,0,0,0,0,0,0,0,4,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33249.t3,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22673.t1,0,0,0,0,0,0,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g5541.t1,0,1,1,0,0,1,5,0,4,2,2,0
Pocillopora_acuta_HIv1_PredGene_g23764.t1,0,2,1,1,0,1,2,1,5,2,1,4
Pocillopora_acuta_HIv1_PredGene_20626_t,0,0,0,0,17,0,32,67,24,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27841.t1,0,61,12,0,42,31,34,129,90,44,15,84
STRG.1608,34,10,4,4,12,17,14,17,16,14,11,20
Pocillopora_acuta_HIv1_PredGene_g9289.t1,0,1,0,0,1,2,1,2,4,1,1,0
