,gene_id,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,length,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Treatment_Compare
711,Acerv_evm.model.Segkk3450_pilon.3,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
613,Acerv_evm.model.Segkk3209_pilon.7,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,945,32.35072136,-1.557406948,0.387723708,-4.016795768,5.90E-05,0.010862838,CvsT4
70,Acerv_evm.model.Segkk1821_pilon.34,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,276,23.20158406,-1.68612304,0.422156883,-3.994067393,6.49E-05,0.011629261,CvsT1
612,Acerv_evm.model.Segkk3209_pilon.7,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,945,32.35072136,-1.751596105,0.364078911,-4.811034228,1.50E-06,0.00039927,CvsT2
614,Acerv_evm.model.Segkk3209_pilon.7,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,945,32.35072136,-1.907713729,0.362800964,-5.258292895,1.45E-07,6.92E-05,CvsT3
62,Acerv_evm.model.Segkk1793_pilon.1,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,682,28.21487573,-2.986722204,0.516873149,-5.778443335,7.54E-09,4.54E-06,CvsT4
63,Acerv_evm.model.Segkk1793_pilon.1,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,682,28.21487573,-3.342112868,0.488904249,-6.835925179,8.15E-12,6.70E-09,CvsT2
60,Acerv_evm.model.Segkk1793_pilon.1,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,682,28.21487573,-3.449929833,0.488798294,-7.057982559,1.69E-12,2.18E-09,CvsT3
61,Acerv_evm.model.Segkk1793_pilon.1,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,682,28.21487573,-3.646884739,0.52231117,-6.982207066,2.91E-12,4.38E-09,CvsT1
906,Acerv_evm.model.Segkk4124_pilon.10,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,342,81.1219958,-3.779735827,0.911097229,-4.148553749,3.35E-05,0.007353092,CvsT1
670,Acerv_evm.model.Segkk3394_pilon.16,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,1854,232.3246725,-5.146010627,0.368281642,-13.97303054,2.28E-44,1.03E-40,CvsT3
669,Acerv_evm.model.Segkk3394_pilon.16,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,1854,232.3246725,-5.21903369,0.39763161,-13.1252988,2.36E-39,1.07E-35,CvsT1
668,Acerv_evm.model.Segkk3394_pilon.16,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,1854,232.3246725,-5.367576715,0.367063506,-14.62301926,2.00E-48,9.06E-45,CvsT2
667,Acerv_evm.model.Segkk3394_pilon.16,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,1854,232.3246725,-5.668645984,0.393565825,-14.40329833,4.93E-47,2.23E-43,CvsT4
31,Acerv_evm.model.Segkk1271_pilon.4,GO:0051050,0.026336294,0.998158567,2,11,positive regulation of transport,BP,3177,130.8622154,-0.702109488,0.208050898,-3.374700592,0.00073896,0.048064323,CvsT2
392,Acerv_evm.model.Segkk2551_pilon.2,GO:0051050,0.026336294,0.998158567,2,11,positive regulation of transport,BP,3015,48.28989415,-1.288132589,0.30950367,-4.161929937,3.16E-05,0.007132652,CvsT1
391,Acerv_evm.model.Segkk2551_pilon.2,GO:0051050,0.026336294,0.998158567,2,11,positive regulation of transport,BP,3015,48.28989415,-1.392129522,0.2880991,-4.832120339,1.35E-06,0.000555144,CvsT4
393,Acerv_evm.model.Segkk2551_pilon.2,GO:0051050,0.026336294,0.998158567,2,11,positive regulation of transport,BP,3015,48.28989415,-1.422639168,0.273426636,-5.203001399,1.96E-07,8.44E-05,CvsT2
760,Acerv_evm.model.Segkk3450_pilon.3,GO:0002830,0.02140892,1,1,1,positive regulation of type 2 immune response,BP,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
761,Acerv_evm.model.Segkk3450_pilon.3,GO:0002830,0.02140892,1,1,1,positive regulation of type 2 immune response,BP,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
883,Acerv_evm.model.Segkk4047_pilon.16,GO:0042531,0.042744181,0.999535379,1,2,positive regulation of tyrosine phosphorylation of STAT protein,BP,1962,752.0005367,2.504049974,0.568759444,4.402652125,1.07E-05,0.027846019,T2vsT3
882,Acerv_evm.model.Segkk4047_pilon.16,GO:0042531,0.042744181,0.999535379,1,2,positive regulation of tyrosine phosphorylation of STAT protein,BP,1962,752.0005367,-2.129740896,0.566738525,-3.757889754,0.000171352,0.016658027,CvsT2
884,Acerv_evm.model.Segkk4047_pilon.16,GO:0042531,0.042744181,0.999535379,1,2,positive regulation of tyrosine phosphorylation of STAT protein,BP,1962,752.0005367,-2.782061204,0.636669833,-4.369707909,1.24E-05,0.009909287,T1vsT2
227,Acerv_evm.model.Segkk20_pilon.1,GO:0072107,0.021408568,1,1,1,positive regulation of ureteric bud formation,BP,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
226,Acerv_evm.model.Segkk20_pilon.1,GO:0072107,0.021408568,1,1,1,positive regulation of ureteric bud formation,BP,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
224,Acerv_evm.model.Segkk20_pilon.1,GO:0072107,0.021408568,1,1,1,positive regulation of ureteric bud formation,BP,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
225,Acerv_evm.model.Segkk20_pilon.1,GO:0072107,0.021408568,1,1,1,positive regulation of ureteric bud formation,BP,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
305,Acerv_evm.model.Segkk2008_pilon.3,GO:0030422,0.042361699,0.999543747,1,2,production of siRNA involved in RNA interference,BP,2037,397.0784948,-0.708447661,0.18370997,-3.856337583,0.000115099,0.012374488,CvsT2
72,Acerv_evm.model.Segkk1821_pilon.34,GO:0007458,0.032890629,1,1,1,progression of morphogenetic furrow involved in compound eye morphogenesis,BP,276,23.20158406,-1.68612304,0.422156883,-3.994067393,6.49E-05,0.011629261,CvsT1
263,Acerv_evm.model.Segkk20_pilon.1,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
262,Acerv_evm.model.Segkk20_pilon.1,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
260,Acerv_evm.model.Segkk20_pilon.1,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
261,Acerv_evm.model.Segkk20_pilon.1,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
548,Acerv_evm.model.Segkk3158_pilon.3,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,855,18.51500511,-1.782289602,0.434795732,-4.099142357,4.15E-05,0.005433561,CvsT2
546,Acerv_evm.model.Segkk3158_pilon.3,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,855,18.51500511,-1.782543561,0.451222397,-3.950476691,7.80E-05,0.013304888,CvsT4
547,Acerv_evm.model.Segkk3158_pilon.3,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,855,18.51500511,-1.843570483,0.480869161,-3.833829726,0.000126163,0.0200113,CvsT1
477,Acerv_evm.model.Segkk2935_pilon.2,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,837,25.60082764,-2.274624131,0.561088428,-4.053949464,5.04E-05,0.011105016,CvsT3
476,Acerv_evm.model.Segkk2935_pilon.2,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,837,25.60082764,-2.324160081,0.599807064,-3.874846133,0.000106692,0.017863022,CvsT4
475,Acerv_evm.model.Segkk2935_pilon.2,GO:0006606,0.010483073,0.998987738,3,19,protein import into nucleus,BP,837,25.60082764,-2.677797844,0.551471819,-4.855729256,1.20E-06,0.000338881,CvsT2
846,Acerv_evm.model.Segkk384_pilon.7,GO:0072697,0.021427953,1,1,1,protein localization to cell cortex,BP,1704,65.73939955,-1.517728143,0.397578007,-3.817434859,0.000134846,0.01369827,CvsT2
845,Acerv_evm.model.Segkk384_pilon.7,GO:0072697,0.021427953,1,1,1,protein localization to cell cortex,BP,1704,65.73939955,-1.793280034,0.432200041,-4.149189871,3.34E-05,0.007015269,CvsT4
515,Acerv_evm.model.Segkk3087_pilon.2,GO:1902570,0.020514623,1,1,1,protein localization to nucleolus,BP,4472,34.31388672,-3.011216852,0.400579576,-7.517150234,5.60E-14,8.44E-11,CvsT3
514,Acerv_evm.model.Segkk3087_pilon.2,GO:1902570,0.020514623,1,1,1,protein localization to nucleolus,BP,4472,34.31388672,-3.08881108,0.397207296,-7.776320107,7.47E-15,8.44E-12,CvsT2
513,Acerv_evm.model.Segkk3087_pilon.2,GO:1902570,0.020514623,1,1,1,protein localization to nucleolus,BP,4472,34.31388672,-3.168032468,0.429007392,-7.384563822,1.53E-13,2.77E-10,CvsT1
516,Acerv_evm.model.Segkk3087_pilon.2,GO:1902570,0.020514623,1,1,1,protein localization to nucleolus,BP,4472,34.31388672,-3.190539144,0.410823388,-7.766206211,8.09E-15,1.35E-11,CvsT4
467,Acerv_evm.model.Segkk2909_pilon.1,GO:0033365,0.017619837,0.999042542,2,9,protein localization to organelle,BP,1560,208.0237362,0.696595103,0.186555835,3.733976503,0.00018848,0.017750505,CvsT2
935,Acerv_evm.model.Segkk4318_pilon.2,GO:0033365,0.017619837,0.999042542,2,9,protein localization to organelle,BP,1011,33.20946596,-1.374689274,0.376087078,-3.65524197,0.00025694,0.022123716,CvsT2
328,Acerv_evm.model.Segkk2119_pilon.10,GO:1903445,0.030458925,1,1,1,protein transport from ciliary membrane to plasma membrane,BP,414,50.52616569,1.170245445,0.282248923,4.146146722,3.38E-05,0.00470295,CvsT2
329,Acerv_evm.model.Segkk2119_pilon.10,GO:1903445,0.030458925,1,1,1,protein transport from ciliary membrane to plasma membrane,BP,414,50.52616569,1.026515941,0.288714559,3.555469952,0.000377304,0.047726234,CvsT4
355,Acerv_evm.model.Segkk223_pilon.4,GO:0043328,0.043509597,0.999518399,1,2,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,BP,2742,74.9843103,-1.81313044,0.473225559,-3.831429655,0.000127401,0.019991259,CvsT4
358,Acerv_evm.model.Segkk223_pilon.4,GO:0043328,0.043509597,0.999518399,1,2,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,BP,2742,74.9843103,-1.907117848,0.432548482,-4.4090268,1.04E-05,0.003129276,CvsT3
357,Acerv_evm.model.Segkk223_pilon.4,GO:0043328,0.043509597,0.999518399,1,2,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,BP,2742,74.9843103,-2.106918486,0.47873946,-4.400971016,1.08E-05,0.003247754,CvsT1
356,Acerv_evm.model.Segkk223_pilon.4,GO:0043328,0.043509597,0.999518399,1,2,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,BP,2742,74.9843103,-2.143028793,0.429306296,-4.991841052,5.98E-07,0.000200263,CvsT2
581,Acerv_evm.model.Segkk3209_pilon.11,GO:0000720,0.023199075,1,1,1,pyrimidine dimer repair by nucleotide-excision repair,BP,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
573,Acerv_evm.model.Segkk3209_pilon.11,GO:0000183,0.044079209,0.99950556,1,2,rDNA heterochromatin assembly,BP,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
461,Acerv_evm.model.Segkk2909_pilon.1,GO:0022603,0.03029894,0.997684568,2,12,regulation of anatomical structure morphogenesis,BP,1560,208.0237362,0.696595103,0.186555835,3.733976503,0.00018848,0.017750505,CvsT2
929,Acerv_evm.model.Segkk4318_pilon.2,GO:0022603,0.03029894,0.997684568,2,12,regulation of anatomical structure morphogenesis,BP,1011,33.20946596,-1.374689274,0.376087078,-3.65524197,0.00025694,0.022123716,CvsT2
452,Acerv_evm.model.Segkk2909_pilon.1,GO:0010506,0.005764748,0.999567153,3,15,regulation of autophagy,BP,1560,208.0237362,0.696595103,0.186555835,3.733976503,0.00018848,0.017750505,CvsT2
196,Acerv_evm.model.Segkk1991_pilon.4,GO:0010506,0.005764748,0.999567153,3,15,regulation of autophagy,BP,537,115.7966242,-1.171529562,0.340101952,-3.444642279,0.000571816,0.03869906,CvsT2
938,Acerv_evm.model.Segkk4318_pilon.2,GO:0010506,0.005764748,0.999567153,3,15,regulation of autophagy,BP,1011,33.20946596,-1.374689274,0.376087078,-3.65524197,0.00025694,0.022123716,CvsT2
197,Acerv_evm.model.Segkk1991_pilon.4,GO:0010506,0.005764748,0.999567153,3,15,regulation of autophagy,BP,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
562,Acerv_evm.model.Segkk3209_pilon.11,GO:0070857,0.043317952,0.999522679,1,2,regulation of bile acid biosynthetic process,BP,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
235,Acerv_evm.model.Segkk20_pilon.1,GO:0072095,0.021408568,1,1,1,regulation of branch elongation involved in ureteric bud branching,BP,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
234,Acerv_evm.model.Segkk20_pilon.1,GO:0072095,0.021408568,1,1,1,regulation of branch elongation involved in ureteric bud branching,BP,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
232,Acerv_evm.model.Segkk20_pilon.1,GO:0072095,0.021408568,1,1,1,regulation of branch elongation involved in ureteric bud branching,BP,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
233,Acerv_evm.model.Segkk20_pilon.1,GO:0072095,0.021408568,1,1,1,regulation of branch elongation involved in ureteric bud branching,BP,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
481,Acerv_evm.model.Segkk30_pilon.11,GO:1900208,0.029949103,1,1,1,regulation of cardiolipin metabolic process,BP,444,101.7098226,0.982072088,0.267764082,3.667676709,0.000244764,0.033028579,CvsT4
295,Acerv_evm.model.Segkk20_pilon.1,GO:0032330,0.042396549,0.999542988,1,2,regulation of chondrocyte differentiation,BP,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
294,Acerv_evm.model.Segkk20_pilon.1,GO:0032330,0.042396549,0.999542988,1,2,regulation of chondrocyte differentiation,BP,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
292,Acerv_evm.model.Segkk20_pilon.1,GO:0032330,0.042396549,0.999542988,1,2,regulation of chondrocyte differentiation,BP,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
293,Acerv_evm.model.Segkk20_pilon.1,GO:0032330,0.042396549,0.999542988,1,2,regulation of chondrocyte differentiation,BP,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
868,Acerv_evm.model.Segkk4047_pilon.16,GO:0010847,0.042406086,0.99954278,1,2,regulation of chromatin assembly,BP,1962,752.0005367,2.504049974,0.568759444,4.402652125,1.07E-05,0.027846019,T2vsT3
867,Acerv_evm.model.Segkk4047_pilon.16,GO:0010847,0.042406086,0.99954278,1,2,regulation of chromatin assembly,BP,1962,752.0005367,-2.129740896,0.566738525,-3.757889754,0.000171352,0.016658027,CvsT2
869,Acerv_evm.model.Segkk4047_pilon.16,GO:0010847,0.042406086,0.99954278,1,2,regulation of chromatin assembly,BP,1962,752.0005367,-2.782061204,0.636669833,-4.369707909,1.24E-05,0.009909287,T1vsT2
595,Acerv_evm.model.Segkk3209_pilon.11,GO:0032071,0.023199075,1,1,1,regulation of endodeoxyribonuclease activity,BP,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
813,Acerv_evm.model.Segkk3453_pilon.14,GO:0009909,0.030716833,1,1,1,regulation of flower development,BP,399,61.45976883,1.373336682,0.325652771,4.217181017,2.47E-05,0.003790713,CvsT2
812,Acerv_evm.model.Segkk3453_pilon.14,GO:0009909,0.030716833,1,1,1,regulation of flower development,BP,399,61.45976883,1.325693825,0.346001737,3.831465806,0.000127382,0.019991259,CvsT4
179,Acerv_evm.model.Segkk1945_pilon.2,GO:0090170,0.042592659,0.999538703,1,2,regulation of Golgi inheritance,BP,1350,16.8033195,-2.495587387,0.600891203,-4.153143487,3.28E-05,0.00470295,CvsT2
181,Acerv_evm.model.Segkk1945_pilon.2,GO:0090170,0.042592659,0.999538703,1,2,regulation of Golgi inheritance,BP,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
180,Acerv_evm.model.Segkk1945_pilon.2,GO:0090170,0.042592659,0.999538703,1,2,regulation of Golgi inheritance,BP,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
451,Acerv_evm.model.Segkk2909_pilon.1,GO:1902531,0.001161044,0.999911653,4,20,regulation of intracellular signal transduction,BP,1560,208.0237362,0.696595103,0.186555835,3.733976503,0.00018848,0.017750505,CvsT2
208,Acerv_evm.model.Segkk1991_pilon.4,GO:1902531,0.001161044,0.999911653,4,20,regulation of intracellular signal transduction,BP,537,115.7966242,-1.171529562,0.340101952,-3.444642279,0.000571816,0.03869906,CvsT2
949,Acerv_evm.model.Segkk4318_pilon.2,GO:1902531,0.001161044,0.999911653,4,20,regulation of intracellular signal transduction,BP,1011,33.20946596,-1.374689274,0.376087078,-3.65524197,0.00025694,0.022123716,CvsT2
529,Acerv_evm.model.Segkk3095_pilon.35,GO:1902531,0.001161044,0.999911653,4,20,regulation of intracellular signal transduction,BP,1827,174.0645345,-1.437017836,0.406844501,-3.53210584,0.000412264,0.049522199,T1vsT2
209,Acerv_evm.model.Segkk1991_pilon.4,GO:1902531,0.001161044,0.999911653,4,20,regulation of intracellular signal transduction,BP,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
456,Acerv_evm.model.Segkk2909_pilon.1,GO:0032386,0.004612023,0.999898336,2,5,regulation of intracellular transport,BP,1560,208.0237362,0.696595103,0.186555835,3.733976503,0.00018848,0.017750505,CvsT2
934,Acerv_evm.model.Segkk4318_pilon.2,GO:0032386,0.004612023,0.999898336,2,5,regulation of intracellular transport,BP,1011,33.20946596,-1.374689274,0.376087078,-3.65524197,0.00025694,0.022123716,CvsT2
566,Acerv_evm.model.Segkk3209_pilon.11,GO:0010883,0.04520816,0.999479603,1,2,regulation of lipid storage,BP,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
442,Acerv_evm.model.Segkk2909_pilon.1,GO:0042391,0.003613918,0.999457703,5,44,regulation of membrane potential,BP,1560,208.0237362,0.696595103,0.186555835,3.733976503,0.00018848,0.017750505,CvsT2
30,Acerv_evm.model.Segkk1271_pilon.4,GO:0042391,0.003613918,0.999457703,5,44,regulation of membrane potential,BP,3177,130.8622154,-0.702109488,0.208050898,-3.374700592,0.00073896,0.048064323,CvsT2
200,Acerv_evm.model.Segkk1991_pilon.4,GO:0042391,0.003613918,0.999457703,5,44,regulation of membrane potential,BP,537,115.7966242,-1.171529562,0.340101952,-3.444642279,0.000571816,0.03869906,CvsT2
956,Acerv_evm.model.Segkk4318_pilon.2,GO:0042391,0.003613918,0.999457703,5,44,regulation of membrane potential,BP,1011,33.20946596,-1.374689274,0.376087078,-3.65524197,0.00025694,0.022123716,CvsT2
201,Acerv_evm.model.Segkk1991_pilon.4,GO:0042391,0.003613918,0.999457703,5,44,regulation of membrane potential,BP,537,115.7966242,-1.554017345,0.373186108,-4.164188621,3.12E-05,0.006726111,CvsT4
7,Acerv_evm.model.Segkk1022_pilon.1,GO:0042391,0.003613918,0.999457703,5,44,regulation of membrane potential,BP,2385,16.754313,-1.925826755,0.529597611,-3.636396224,0.000276479,0.045581587,CvsT3
8,Acerv_evm.model.Segkk1022_pilon.1,GO:0042391,0.003613918,0.999457703,5,44,regulation of membrane potential,BP,2385,16.754313,-2.29057356,0.514700022,-4.450307869,8.57E-06,0.001685307,CvsT2
9,Acerv_evm.model.Segkk1022_pilon.1,GO:0042391,0.003613918,0.999457703,5,44,regulation of membrane potential,BP,2385,16.754313,-2.491016805,0.53678803,-4.640596782,3.47E-06,0.001208032,CvsT4
625,Acerv_evm.model.Segkk3209_pilon.7,GO:0034124,0.023448705,1,1,1,regulation of MyD88-dependent toll-like receptor signaling pathway,BP,945,32.35072136,-1.557406948,0.387723708,-4.016795768,5.90E-05,0.010862838,CvsT4
624,Acerv_evm.model.Segkk3209_pilon.7,GO:0034124,0.023448705,1,1,1,regulation of MyD88-dependent toll-like receptor signaling pathway,BP,945,32.35072136,-1.751596105,0.364078911,-4.811034228,1.50E-06,0.00039927,CvsT2
626,Acerv_evm.model.Segkk3209_pilon.7,GO:0034124,0.023448705,1,1,1,regulation of MyD88-dependent toll-like receptor signaling pathway,BP,945,32.35072136,-1.907713729,0.362800964,-5.258292895,1.45E-07,6.92E-05,CvsT3
93,Acerv_evm.model.Segkk1895_pilon.6,GO:0051580,0.029697422,1,1,1,regulation of neurotransmitter uptake,BP,459,108.0386943,-1.181838233,0.291386487,-4.055912971,4.99E-05,0.011105016,CvsT3
94,Acerv_evm.model.Segkk1895_pilon.6,GO:0051580,0.029697422,1,1,1,regulation of neurotransmitter uptake,BP,459,108.0386943,-1.306032646,0.323682686,-4.034916605,5.46E-05,0.010735538,CvsT1
720,Acerv_evm.model.Segkk3450_pilon.3,GO:0090022,0.02140892,1,1,1,regulation of neutrophil chemotaxis,BP,2262,494.4152512,-0.872868173,0.230211513,-3.791592183,0.000149685,0.014871409,CvsT2
721,Acerv_evm.model.Segkk3450_pilon.3,GO:0090022,0.02140892,1,1,1,regulation of neutrophil chemotaxis,BP,2262,494.4152512,-0.938500769,0.255382349,-3.674885027,0.000237957,0.032596441,CvsT4
231,Acerv_evm.model.Segkk20_pilon.1,GO:0030278,0.004434431,0.999904215,2,5,regulation of ossification,BP,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
230,Acerv_evm.model.Segkk20_pilon.1,GO:0030278,0.004434431,0.999904215,2,5,regulation of ossification,BP,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
228,Acerv_evm.model.Segkk20_pilon.1,GO:0030278,0.004434431,0.999904215,2,5,regulation of ossification,BP,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
229,Acerv_evm.model.Segkk20_pilon.1,GO:0030278,0.004434431,0.999904215,2,5,regulation of ossification,BP,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
188,Acerv_evm.model.Segkk1945_pilon.2,GO:0030278,0.004434431,0.999904215,2,5,regulation of ossification,BP,1350,16.8033195,-2.495587387,0.600891203,-4.153143487,3.28E-05,0.00470295,CvsT2
190,Acerv_evm.model.Segkk1945_pilon.2,GO:0030278,0.004434431,0.999904215,2,5,regulation of ossification,BP,1350,16.8033195,-2.953644154,0.645065098,-4.578831136,4.68E-06,0.001690962,CvsT1
189,Acerv_evm.model.Segkk1945_pilon.2,GO:0030278,0.004434431,0.999904215,2,5,regulation of ossification,BP,1350,16.8033195,-2.971983022,0.590917609,-5.029437229,4.92E-07,0.000211784,CvsT3
555,Acerv_evm.model.Segkk3209_pilon.11,GO:0035358,0.023199075,1,1,1,regulation of peroxisome proliferator activated receptor signaling pathway,BP,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
460,Acerv_evm.model.Segkk2909_pilon.1,GO:0030162,0.016539524,0.999130898,2,9,regulation of proteolysis,BP,1560,208.0237362,0.696595103,0.186555835,3.733976503,0.00018848,0.017750505,CvsT2
940,Acerv_evm.model.Segkk4318_pilon.2,GO:0030162,0.016539524,0.999130898,2,9,regulation of proteolysis,BP,1011,33.20946596,-1.374689274,0.376087078,-3.65524197,0.00025694,0.022123716,CvsT2
553,Acerv_evm.model.Segkk3209_pilon.11,GO:1901416,0.023199075,1,1,1,regulation of response to ethanol,BP,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
470,Acerv_evm.model.Segkk2909_pilon.1,GO:0080134,0.040906836,0.996244729,2,14,regulation of response to stress,BP,1560,208.0237362,0.696595103,0.186555835,3.733976503,0.00018848,0.017750505,CvsT2
937,Acerv_evm.model.Segkk4318_pilon.2,GO:0080134,0.040906836,0.996244729,2,14,regulation of response to stress,BP,1011,33.20946596,-1.374689274,0.376087078,-3.65524197,0.00025694,0.022123716,CvsT2
103,Acerv_evm.model.Segkk1895_pilon.6,GO:0035023,0.029697422,1,1,1,regulation of Rho protein signal transduction,BP,459,108.0386943,-1.181838233,0.291386487,-4.055912971,4.99E-05,0.011105016,CvsT3
104,Acerv_evm.model.Segkk1895_pilon.6,GO:0035023,0.029697422,1,1,1,regulation of Rho protein signal transduction,BP,459,108.0386943,-1.306032646,0.323682686,-4.034916605,5.46E-05,0.010735538,CvsT1
801,Acerv_evm.model.Segkk3453_pilon.14,GO:0010082,0.030716833,1,1,1,regulation of root meristem growth,BP,399,61.45976883,1.373336682,0.325652771,4.217181017,2.47E-05,0.003790713,CvsT2
800,Acerv_evm.model.Segkk3453_pilon.14,GO:0010082,0.030716833,1,1,1,regulation of root meristem growth,BP,399,61.45976883,1.325693825,0.346001737,3.831465806,0.000127382,0.019991259,CvsT4
299,Acerv_evm.model.Segkk20_pilon.1,GO:0014857,0.021408568,1,1,1,regulation of skeletal muscle cell proliferation,BP,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
298,Acerv_evm.model.Segkk20_pilon.1,GO:0014857,0.021408568,1,1,1,regulation of skeletal muscle cell proliferation,BP,2294,212.1092734,1.105598305,0.196332462,5.631255741,1.79E-08,1.01E-05,CvsT3
296,Acerv_evm.model.Segkk20_pilon.1,GO:0014857,0.021408568,1,1,1,regulation of skeletal muscle cell proliferation,BP,2294,212.1092734,1.048949103,0.210874909,4.974271751,6.55E-07,0.000311645,CvsT4
297,Acerv_evm.model.Segkk20_pilon.1,GO:0014857,0.021408568,1,1,1,regulation of skeletal muscle cell proliferation,BP,2294,212.1092734,0.966221449,0.21900738,4.411821418,1.03E-05,0.003195671,CvsT1
594,Acerv_evm.model.Segkk3209_pilon.11,GO:0034391,0.023199075,1,1,1,regulation of smooth muscle cell apoptotic process,BP,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
