"","Group.1","x"
"299","Acerv_evm.model.Segkk1063_pilon.8","GO:0004672;GO:0006468;GO:0005524;GO:0004713"
"300","Acerv_evm.model.Segkk1065_pilon.5","GO:0005515"
"301","Acerv_evm.model.Segkk1065_pilon.6","GO:0006397;GO:0003676"
"302","Acerv_evm.model.Segkk1065_pilon.7","GO:0004089;GO:0008270"
"303","Acerv_evm.model.Segkk1066_pilon.1","GO:0003676;GO:0005524"
"304","Acerv_evm.model.Segkk1068_pilon.5","GO:0004842"
"305","Acerv_evm.model.Segkk1069_pilon.1","GO:0003676;GO:0005524"
"306","Acerv_evm.model.Segkk1069_pilon.2","GO:0005515"
"307","Acerv_evm.model.Segkk1070_pilon.1","GO:0005515"
"308","Acerv_evm.model.Segkk1070_pilon.12","GO:0000445;GO:0006397"
"309","Acerv_evm.model.Segkk1070_pilon.13","GO:0003677"
"310","Acerv_evm.model.Segkk1070_pilon.15","GO:0005086;GO:0032012;GO:0005515"
"311","Acerv_evm.model.Segkk1070_pilon.17","GO:0005085;GO:0007264"
"312","Acerv_evm.model.Segkk1070_pilon.19","GO:0000978;GO:0005654"
"313","Acerv_evm.model.Segkk1070_pilon.3","GO:0004930;GO:0007186;GO:0016021;GO:0004888;GO:0007166"
"314","Acerv_evm.model.Segkk1070_pilon.9","GO:0005681;GO:0008380"
"315","Acerv_evm.model.Segkk1071_pilon.1","GO:0005515"
"316","Acerv_evm.model.Segkk1071_pilon.10","GO:0006812;GO:0008324;GO:0016021;GO:0055085"
"317","Acerv_evm.model.Segkk1071_pilon.2","GO:0005515"
"318","Acerv_evm.model.Segkk1071_pilon.4","GO:0008168;GO:0032259"
"319","Acerv_evm.model.Segkk1071_pilon.5","GO:0008168;GO:0032259;GO:0051864;GO:0070544;NA"
"320","Acerv_evm.model.Segkk1071_pilon.7","GO:0005815"
"321","Acerv_evm.model.Segkk1072_pilon.10","GO:0004672;GO:0005524;GO:0006468"
"322","Acerv_evm.model.Segkk1072_pilon.13","GO:0032040"
"323","Acerv_evm.model.Segkk1072_pilon.14","GO:0005515"
"324","Acerv_evm.model.Segkk1072_pilon.15","GO:0005515"
"325","Acerv_evm.model.Segkk1072_pilon.17","GO:0016021;GO:0004930;GO:0007186"
"326","Acerv_evm.model.Segkk1072_pilon.5","GO:0004930;GO:0007186;GO:0016021;GO:0016787;GO:0005576"
"327","Acerv_evm.model.Segkk1073_pilon.1","GO:0005515;GO:0042981"
"328","Acerv_evm.model.Segkk1074_pilon.1","GO:0008168;GO:0008270;GO:0016491;GO:0032259;GO:0055114;NA;GO:0005515"
"329","Acerv_evm.model.Segkk1075_pilon.1","GO:0005737;GO:0006914"
"330","Acerv_evm.model.Segkk1075_pilon.10","GO:0005525;GO:0003924"
"331","Acerv_evm.model.Segkk1075_pilon.12","GO:0004497;GO:0005506;GO:0005783;GO:0005789;GO:0016020;GO:0016491;GO:0016705;GO:0016712;GO:0020037;GO:0031090;GO:0043231;GO:0046872;GO:0055114;GO:0070330;NA"
"332","Acerv_evm.model.Segkk1075_pilon.13","GO:0016705;GO:0055114;GO:0005506;GO:0020037;GO:0016712"
"333","Acerv_evm.model.Segkk1075_pilon.15","GO:0003676;GO:0003723;GO:0005515"
"334","Acerv_evm.model.Segkk1075_pilon.16","GO:0035091;GO:0016301"
"335","Acerv_evm.model.Segkk1075_pilon.18","GO:0004458;GO:0005739;GO:0008720;GO:0050660;GO:1903457;NA;GO:0003824;GO:0071949;GO:0016491;GO:0055114"
"336","Acerv_evm.model.Segkk1075_pilon.19","GO:0015297;GO:0016020;GO:0042910;GO:0055085"
"337","Acerv_evm.model.Segkk1075_pilon.21","GO:0005515"
"338","Acerv_evm.model.Segkk1075_pilon.22","GO:0003779"
"339","Acerv_evm.model.Segkk1075_pilon.3","GO:0003676;GO:0004824;GO:0005524;GO:0006430;GO:0000166;GO:0004812;GO:0006418;GO:0005737"
"340","Acerv_evm.model.Segkk1075_pilon.5","GO:0008318;GO:0018342"
"341","Acerv_evm.model.Segkk1075_pilon.6","GO:0016021;GO:0004930;GO:0007186"
"342","Acerv_evm.model.Segkk1075_pilon.7","GO:0005515;GO:0003676;GO:0005524"
"343","Acerv_evm.model.Segkk1076_pilon.1","GO:0004672;GO:0005524;GO:0006468"
"344","Acerv_evm.model.Segkk1076_pilon.10","GO:0016021;GO:0004930;GO:0007186"
"345","Acerv_evm.model.Segkk1076_pilon.11","GO:0003824"
"346","Acerv_evm.model.Segkk1076_pilon.12","GO:0016020;GO:0016021"
"347","Acerv_evm.model.Segkk1076_pilon.4","GO:0006629;GO:0016717;GO:0055114"
"348","Acerv_evm.model.Segkk1076_pilon.6","GO:0004842;GO:0016567;GO:0046872;GO:0061630;GO:0005515"
"349","Acerv_evm.model.Segkk1077_pilon.10","GO:0007165;GO:0005515;GO:0005737"
"350","Acerv_evm.model.Segkk1077_pilon.12","GO:0030514;GO:0045596;GO:0005576;GO:0051216"
"351","Acerv_evm.model.Segkk1077_pilon.13","GO:0005347;GO:0055085"
"352","Acerv_evm.model.Segkk1077_pilon.14","GO:0000462;GO:0006396;GO:0030515;GO:0005515"
"353","Acerv_evm.model.Segkk1077_pilon.2","GO:0004672;GO:0006468;GO:0009190;GO:0035556;GO:0005524;GO:0016849"
"354","Acerv_evm.model.Segkk1077_pilon.3","GO:0004672;GO:0006468;GO:0005524;GO:0009190;GO:0035556;GO:0016849"
"355","Acerv_evm.model.Segkk1077_pilon.4","GO:0009190;GO:0035556;GO:0004672;GO:0005524;GO:0006468;GO:0004383;GO:0006182;GO:0016849"
"356","Acerv_evm.model.Segkk1077_pilon.5","GO:0005515"
"357","Acerv_evm.model.Segkk1077_pilon.7","GO:0016020;GO:0016021;NA"
"358","Acerv_evm.model.Segkk1077_pilon.8","GO:0003676"
"359","Acerv_evm.model.Segkk1078_pilon.1","GO:0005634"
"360","Acerv_evm.model.Segkk1078_pilon.11","GO:0006629;GO:0016021;GO:0016491"
"361","Acerv_evm.model.Segkk1078_pilon.12","GO:0000159;GO:0007165;GO:0019888"
"362","Acerv_evm.model.Segkk1078_pilon.13","GO:0035556;GO:0005524;GO:0004672;GO:0006468;GO:0004674;GO:0004697"
"363","Acerv_evm.model.Segkk1078_pilon.14","GO:0005509;GO:0007154;GO:0007219;GO:0007275;GO:0016020;GO:0016021"
"364","Acerv_evm.model.Segkk1078_pilon.17","GO:0005347;GO:0055085"
"365","Acerv_evm.model.Segkk1078_pilon.18","GO:0008146"
"366","Acerv_evm.model.Segkk1078_pilon.19","GO:0003700;GO:0006355;GO:0007165;GO:0003677"
"367","Acerv_evm.model.Segkk1078_pilon.2","GO:0032324"
"368","Acerv_evm.model.Segkk1078_pilon.24","GO:0016020;GO:0016021"
"369","Acerv_evm.model.Segkk1078_pilon.25","GO:0016020;GO:0016021"
"370","Acerv_evm.model.Segkk1078_pilon.26","GO:0016020;GO:0016021"
"371","Acerv_evm.model.Segkk1078_pilon.28","GO:0007165;GO:0016020;GO:0016021"
"372","Acerv_evm.model.Segkk1078_pilon.3","GO:0032324"
"373","Acerv_evm.model.Segkk1078_pilon.41","GO:0004812;GO:0005524;GO:0043039;GO:0005515;GO:0000166"
"374","Acerv_evm.model.Segkk1078_pilon.44","GO:0000502;GO:0030234;GO:0042176;GO:0050790"
"375","Acerv_evm.model.Segkk1078_pilon.5","GO:0016491;GO:0055114;GO:0045329;GO:0046872;GO:0051213"
"376","Acerv_evm.model.Segkk1078_pilon.52","GO:0007034"
"377","Acerv_evm.model.Segkk1078_pilon.56","GO:0016020;GO:0016021"
"378","Acerv_evm.model.Segkk1078_pilon.63","GO:0005515"
"379","Acerv_evm.model.Segkk1078_pilon.65","GO:0003676"
"380","Acerv_evm.model.Segkk1078_pilon.67","GO:0004930;GO:0007186;GO:0016020;GO:0016021"
"381","Acerv_evm.model.Segkk1078_pilon.68","GO:0004930;GO:0007186;GO:0016020;GO:0016021"
"382","Acerv_evm.model.Segkk1078_pilon.69","GO:0004930;GO:0007186;GO:0016020;GO:0016021"
"383","Acerv_evm.model.Segkk1078_pilon.7","GO:0000159;GO:0007165;GO:0019888"
"384","Acerv_evm.model.Segkk1078_pilon.70","GO:0004930;GO:0007186;GO:0016020;GO:0016021"
"385","Acerv_evm.model.Segkk1078_pilon.71","GO:0007165;GO:0016020;GO:0016021"
"386","Acerv_evm.model.Segkk1078_pilon.73","GO:0004713;GO:0018108"
"387","Acerv_evm.model.Segkk1078_pilon.76","GO:0004672;GO:0005524;GO:0006468"
"388","Acerv_evm.model.Segkk1078_pilon.78","GO:0004930;GO:0007186;GO:0016021"
"389","Acerv_evm.model.Segkk1078_pilon.79","GO:0003676;GO:0008270;GO:0015074;GO:0004190;GO:0006508"
"390","Acerv_evm.model.Segkk1078_pilon.8","GO:0005515"
"391","Acerv_evm.model.Segkk1078_pilon.9","GO:0005742;GO:0006605;GO:0006886"
"392","Acerv_evm.model.Segkk1078_pilon.91","GO:0005515"
"393","Acerv_evm.model.Segkk1078_pilon.97","NA;GO:0003964"
"394","Acerv_evm.model.Segkk1078_pilon.99","GO:0004888;GO:0016021;GO:0022848;GO:0034220;GO:0045211;GO:0060079;GO:0005230;GO:0006811;GO:0005216"
"395","Acerv_evm.model.Segkk1079_pilon.1","GO:0004601;GO:0006979;GO:0020037;GO:0055114;GO:0098869"
"396","Acerv_evm.model.Segkk1079_pilon.11","GO:0004402;GO:0006355;GO:0016573"
"397","Acerv_evm.model.Segkk1079_pilon.12","GO:0022857;GO:0055085"
"398","Acerv_evm.model.Segkk1079_pilon.13","GO:0005515;GO:0007165"
"399","Acerv_evm.model.Segkk1079_pilon.14","GO:0003676;GO:0003746;GO:0005634;GO:0006351;GO:0006355;GO:0006414;GO:0008270;GO:0046872;NA"
"400","Acerv_evm.model.Segkk1079_pilon.16","GO:0016021;GO:0004930;GO:0007186"
"401","Acerv_evm.model.Segkk1079_pilon.17","GO:0016021;GO:0004930;GO:0007186"
"402","Acerv_evm.model.Segkk1079_pilon.18","GO:0016021;GO:0004930;GO:0007186"
"403","Acerv_evm.model.Segkk1079_pilon.19","GO:0016021;GO:0004930;GO:0007186"
"404","Acerv_evm.model.Segkk1079_pilon.2","GO:0004601;GO:0006979;GO:0020037;GO:0055114"
"405","Acerv_evm.model.Segkk1079_pilon.20","GO:0016021;GO:0004930;GO:0007186"
"406","Acerv_evm.model.Segkk1079_pilon.21","GO:0016021;GO:0004930;GO:0007186"
"407","Acerv_evm.model.Segkk1079_pilon.25","GO:0016021;GO:0004930;GO:0007186"
"408","Acerv_evm.model.Segkk1079_pilon.26","GO:0006508;GO:0008237;GO:0008270"
"409","Acerv_evm.model.Segkk1079_pilon.27","GO:0006508;GO:0008234"
"410","Acerv_evm.model.Segkk1079_pilon.29","GO:0006508;GO:0008234"
"411","Acerv_evm.model.Segkk1079_pilon.3","GO:0004601;GO:0006979;GO:0020037;GO:0055114"
"412","Acerv_evm.model.Segkk1079_pilon.30","GO:0005737;GO:0043231;GO:0050794;NA;GO:0005086;GO:0032012"
"413","Acerv_evm.model.Segkk1079_pilon.5","GO:0004601;GO:0006979;GO:0020037;GO:0055114"
"414","Acerv_evm.model.Segkk1079_pilon.6","GO:0005515;GO:0016746"
"415","Acerv_evm.model.Segkk1079_pilon.8","GO:0006351;GO:0006355"
"416","Acerv_evm.model.Segkk1080_pilon.3","GO:0005044;GO:0006897;GO:0016020"
"417","Acerv_evm.model.Segkk1080_pilon.8","GO:0004181;GO:0006508;GO:0008270"
"418","Acerv_evm.model.Segkk1081_pilon.1","GO:0005515"
"419","Acerv_evm.model.Segkk1081_pilon.10","GO:0005085;GO:0007264"
"420","Acerv_evm.model.Segkk1081_pilon.2","GO:0046872"
"421","Acerv_evm.model.Segkk1081_pilon.5","GO:0005515"
"422","Acerv_evm.model.Segkk1081_pilon.6","GO:0005515;GO:0008270;GO:0007165;GO:0042981"
"423","Acerv_evm.model.Segkk1081_pilon.7","GO:0005515"
"424","Acerv_evm.model.Segkk1081_pilon.8","GO:0005515"
"425","Acerv_evm.model.Segkk1081_pilon.9","GO:0022857;GO:0016021;GO:0055085"
"426","Acerv_evm.model.Segkk1085_pilon.4","GO:0046983"
"427","Acerv_evm.model.Segkk1085_pilon.5","GO:0005488;GO:0000977;GO:0003700;GO:0005634;GO:0006357;GO:0008270;GO:0030154;GO:0048856"
"428","Acerv_evm.model.Segkk1086_pilon.1","GO:0005515"
"429","Acerv_evm.model.Segkk1086_pilon.2","GO:0005515"
"430","Acerv_evm.model.Segkk1086_pilon.3","GO:0004930;GO:0007186;GO:0016021"
"431","Acerv_evm.model.Segkk1088_pilon.1","GO:0005509"
"432","Acerv_evm.model.Segkk1089_pilon.1","GO:0008420;GO:0043175;GO:0070940;GO:0005634;GO:0046872"
"433","Acerv_evm.model.Segkk109_pilon.7","GO:0004672;GO:0005524;GO:0006468;GO:0003676;GO:0008270"
"434","Acerv_evm.model.Segkk1090_pilon.1","GO:0005509;GO:0016020;GO:0005515"
"435","Acerv_evm.model.Segkk1090_pilon.4","GO:0005509;GO:0016020"
"436","Acerv_evm.model.Segkk1091_pilon.3","GO:0016021"
"437","Acerv_evm.model.Segkk1091_pilon.4","GO:0003676"
"438","Acerv_evm.model.Segkk1092_pilon.3","GO:0005634;GO:0006325;GO:0006355"
"439","Acerv_evm.model.Segkk1092_pilon.4","GO:0006486;GO:0008417;GO:0016020"
"440","Acerv_evm.model.Segkk1092_pilon.6","GO:0005509"
"441","Acerv_evm.model.Segkk1092_pilon.7","GO:0004867"
"442","Acerv_evm.model.Segkk1093_pilon.1","GO:0004866;GO:0005576;GO:0005515;GO:0005615"
"443","Acerv_evm.model.Segkk1093_pilon.2","GO:0004055;GO:0005524;GO:0006526;GO:0000050"
"444","Acerv_evm.model.Segkk1093_pilon.3","GO:0055114;GO:0016491"
"445","Acerv_evm.model.Segkk1093_pilon.5","GO:0003677;GO:0003899;GO:0006351"
"446","Acerv_evm.model.Segkk1093_pilon.6","GO:0005201;GO:0005515"
"447","Acerv_evm.model.Segkk1095_pilon.1","GO:0006629"
"448","Acerv_evm.model.Segkk110_pilon.3","GO:0005634"
"449","Acerv_evm.model.Segkk110_pilon.6","GO:0001733;GO:0009247;GO:0016021"
"450","Acerv_evm.model.Segkk1100_pilon.2","GO:0005520;GO:0005537;GO:0007041;GO:0016020;GO:0016021;GO:0038023"
"451","Acerv_evm.model.Segkk1101_pilon.1","GO:0005515"
"452","Acerv_evm.model.Segkk1102_pilon.1","GO:0005515"
"453","Acerv_evm.model.Segkk1102_pilon.2","GO:0000070;GO:0000776"
"454","Acerv_evm.model.Segkk1102_pilon.4","GO:0003676"
"455","Acerv_evm.model.Segkk1103_pilon.3","GO:0008270"
"456","Acerv_evm.model.Segkk1104_pilon.1","GO:0004672;GO:0005524;GO:0006468"
"457","Acerv_evm.model.Segkk1104_pilon.2","GO:0004672;GO:0005524;GO:0006468"
"458","Acerv_evm.model.Segkk1104_pilon.3","GO:0004365;GO:0006006;GO:0006096;GO:0050661;GO:0051287;GO:0055114;GO:0016620"
"459","Acerv_evm.model.Segkk1104_pilon.4","GO:0004365;GO:0006006;GO:0006096;GO:0050661;GO:0051287;GO:0055114;GO:0016620"
"460","Acerv_evm.model.Segkk1105_pilon.1","GO:0005515"
"461","Acerv_evm.model.Segkk1106_pilon.1","GO:0007165;GO:0008270;GO:0042981;GO:0005515"
"462","Acerv_evm.model.Segkk1107_pilon.1","GO:0004842;GO:0016567"
"463","Acerv_evm.model.Segkk1108_pilon.3","GO:0005515"
"464","Acerv_evm.model.Segkk111_pilon.1","GO:0008641;GO:0006464"
"465","Acerv_evm.model.Segkk1110_pilon.1","GO:0004806;GO:0006629;GO:0016020;GO:0016021;GO:0016042;GO:0016787;GO:0042572;GO:0050253"
"466","Acerv_evm.model.Segkk1112_pilon.3","GO:0004803;GO:0006313"
"467","Acerv_evm.model.Segkk1113_pilon.1","GO:0004672;GO:0006468;GO:0005524"
"468","Acerv_evm.model.Segkk1116_pilon.1","GO:0005515"
"469","Acerv_evm.model.Segkk1117_pilon.3","GO:0005515"
"470","Acerv_evm.model.Segkk1117_pilon.4","GO:0005515"
"471","Acerv_evm.model.Segkk1118_pilon.1","GO:0006886;GO:0006888;GO:0030127"
"472","Acerv_evm.model.Segkk112_pilon.1","GO:0005975;GO:0016773"
"473","Acerv_evm.model.Segkk112_pilon.2","GO:0000209;GO:0005524;GO:0005783;GO:0005829;GO:0030433;GO:0061631;NA"
"474","Acerv_evm.model.Segkk1120_pilon.5","GO:0004713;GO:0006468;GO:0004672;GO:0005524"
"475","Acerv_evm.model.Segkk1120_pilon.8","GO:0005524;GO:0004672;GO:0006468"
"476","Acerv_evm.model.Segkk1122_pilon.1","GO:0003676;GO:0005524"
"477","Acerv_evm.model.Segkk1122_pilon.5","GO:0003676;GO:0003677"
"478","Acerv_evm.model.Segkk1122_pilon.6","GO:0002218;GO:0003676;GO:0003690;GO:0003723;GO:0008270"
"479","Acerv_evm.model.Segkk1122_pilon.9","GO:0005201"
"480","Acerv_evm.model.Segkk1123_pilon.1","GO:0016491;GO:0046872;GO:0055114"
"481","Acerv_evm.model.Segkk1124_pilon.2","GO:0005509"
"482","Acerv_evm.model.Segkk1125_pilon.2","GO:0005515"
"483","Acerv_evm.model.Segkk1125_pilon.4","GO:0005515"
"484","Acerv_evm.model.Segkk1125_pilon.5","GO:0003824;GO:0016020;GO:0016021;GO:0035091;GO:0004630;GO:0016042;GO:0070290"
"485","Acerv_evm.model.Segkk1126_pilon.5","GO:0003980;GO:0006486"
"486","Acerv_evm.model.Segkk1126_pilon.6","GO:0016021"
"487","Acerv_evm.model.Segkk1127_pilon.3","GO:0003676;GO:0015074"
"488","Acerv_evm.model.Segkk1127_pilon.4","GO:0003676;GO:0015074"
"489","Acerv_evm.model.Segkk1128_pilon.7","GO:0005515;GO:0042981"
"490","Acerv_evm.model.Segkk1128_pilon.8","GO:0005515;GO:0042981"
"491","Acerv_evm.model.Segkk113_pilon.3","GO:0005216;GO:0006811;GO:0016020;GO:0055085"
"492","Acerv_evm.model.Segkk113_pilon.4","GO:0005216;GO:0006811;GO:0016020;GO:0055085;GO:0005245;GO:0005891;GO:0070588"
"493","Acerv_evm.model.Segkk113_pilon.5","GO:0000290;GO:0008047;GO:0043085"
"494","Acerv_evm.model.Segkk113_pilon.6","GO:0005515;GO:0005634;GO:0008270;GO:0018024;GO:0034968"
"495","Acerv_evm.model.Segkk113_pilon.7","GO:0008080"
"496","Acerv_evm.model.Segkk113_pilon.8","GO:0016020;GO:0016021;NA"
"497","Acerv_evm.model.Segkk113_pilon.9","GO:0004672;GO:0005524;GO:0006468"
"498","Acerv_evm.model.Segkk1130_pilon.10","GO:0030619;GO:0003676"
"499","Acerv_evm.model.Segkk1130_pilon.14","GO:0000166;GO:0004812;GO:0004817;GO:0005524;GO:0006418;GO:0006423;GO:0046872"
"500","Acerv_evm.model.Segkk1130_pilon.16","GO:0004817;GO:0005524;GO:0006423;GO:0000166;GO:0004812;GO:0006418"
"501","Acerv_evm.model.Segkk1130_pilon.4","GO:0003964;GO:0006278"
"502","Acerv_evm.model.Segkk1130_pilon.6","GO:0003777;GO:0005524;GO:0007018;GO:0008017"
"503","Acerv_evm.model.Segkk1130_pilon.7","GO:0005249;GO:0006813;GO:0008076;GO:0005515;GO:0005216;GO:0006811;GO:0016020;GO:0055085;GO:0051260"
"504","Acerv_evm.model.Segkk1130_pilon.8","GO:0005515;GO:0035556"
"505","Acerv_evm.model.Segkk1130_pilon.9","GO:0005515"
"506","Acerv_evm.model.Segkk1132_pilon.3","GO:0008168;GO:0016706;GO:0055114"
"507","Acerv_evm.model.Segkk1135_pilon.1","GO:0005515"
"508","Acerv_evm.model.Segkk114_pilon.10","GO:0000981;GO:0006355;GO:0003677"
"509","Acerv_evm.model.Segkk114_pilon.11","GO:0003677;GO:0000981;GO:0006355"
"510","Acerv_evm.model.Segkk114_pilon.12","GO:0005216;GO:0006811;GO:0016020;GO:0016021;GO:0034220;GO:0055085"
"511","Acerv_evm.model.Segkk114_pilon.13","GO:0005515"
"512","Acerv_evm.model.Segkk114_pilon.15","GO:0006614;GO:0008312;GO:0048500;GO:0005786;GO:0030942"
"513","Acerv_evm.model.Segkk114_pilon.16","GO:0005515"
"514","Acerv_evm.model.Segkk114_pilon.17","GO:0005515"
"515","Acerv_evm.model.Segkk114_pilon.18","GO:0003677;GO:0005664;GO:0006260"
"516","Acerv_evm.model.Segkk114_pilon.2","GO:0004534;GO:0005634;GO:0006139;GO:0003676;GO:0004527"
"517","Acerv_evm.model.Segkk114_pilon.3","GO:0005654"
"518","Acerv_evm.model.Segkk114_pilon.4","GO:0000981;GO:0003677;GO:0005634;GO:0006357;GO:0006355"
"519","Acerv_evm.model.Segkk114_pilon.5","GO:0003677;GO:0000981;GO:0006355"
"520","Acerv_evm.model.Segkk114_pilon.6","GO:0003677;GO:0000981;GO:0006355"
"521","Acerv_evm.model.Segkk114_pilon.7","GO:0000981;GO:0006355;GO:0003677"
"522","Acerv_evm.model.Segkk114_pilon.8","GO:0003677"
"523","Acerv_evm.model.Segkk1140_pilon.1","GO:0016787"
"524","Acerv_evm.model.Segkk1140_pilon.10","GO:0003676;GO:0006139;GO:0008408"
"525","Acerv_evm.model.Segkk1140_pilon.11","GO:0006397;GO:0008380;GO:0097525;NA;GO:0000398;GO:0046540"
"526","Acerv_evm.model.Segkk1140_pilon.16","GO:0004930;GO:0007186;GO:0016021"
"527","Acerv_evm.model.Segkk1140_pilon.17","GO:0046983"
"528","Acerv_evm.model.Segkk1140_pilon.18","GO:0016021"
"529","Acerv_evm.model.Segkk1140_pilon.19","GO:0008033;GO:0017150;GO:0050660;GO:0055114;GO:0003824"
"530","Acerv_evm.model.Segkk1140_pilon.2","GO:0005216;GO:0005262;GO:0005887;GO:0006811;GO:0006828;GO:0015279;GO:0016020;GO:0016021;GO:0034703;GO:0051480;GO:0055085;GO:0070588;GO:0070679;GO:0005515"
"531","Acerv_evm.model.Segkk1140_pilon.20","GO:0005515"
"532","Acerv_evm.model.Segkk1140_pilon.21","GO:0005515"
"533","Acerv_evm.model.Segkk1140_pilon.3","GO:0016787"
"534","Acerv_evm.model.Segkk1140_pilon.4","GO:0005216;GO:0005262;GO:0005887;GO:0006811;GO:0006828;GO:0015279;GO:0016020;GO:0016021;GO:0034703;GO:0051480;GO:0055085;GO:0070588;GO:0070679;GO:0005515"
"535","Acerv_evm.model.Segkk1140_pilon.5","GO:0005515"
"536","Acerv_evm.model.Segkk1140_pilon.6","GO:0005216;GO:0005262;GO:0005887;GO:0006811;GO:0006828;GO:0015279;GO:0016020;GO:0016021;GO:0034703;GO:0051480;GO:0055085;GO:0070588;GO:0070679"
"537","Acerv_evm.model.Segkk1140_pilon.7","GO:0005216;GO:0005262;GO:0006811;GO:0016020;GO:0016021;GO:0055085;GO:0070588"
"538","Acerv_evm.model.Segkk1140_pilon.8","GO:0005216;GO:0005262;GO:0005887;GO:0006811;GO:0006828;GO:0015279;GO:0016020;GO:0016021;GO:0034703;GO:0051480;GO:0055085;GO:0070588;GO:0070679;GO:0005515"
"539","Acerv_evm.model.Segkk1140_pilon.9","GO:0022857;GO:0055085"
"540","Acerv_evm.model.Segkk1141_pilon.2","GO:0005509;GO:0005515"
"541","Acerv_evm.model.Segkk1143_pilon.1","GO:0005515;GO:0005262;GO:0016020;GO:0070588;GO:0005216;GO:0006811;GO:0055085"
"542","Acerv_evm.model.Segkk1145_pilon.1","GO:0005515"
"543","Acerv_evm.model.Segkk1149_pilon.2","GO:0005509;GO:0003755"
"544","Acerv_evm.model.Segkk1149_pilon.3","GO:0006480;GO:0008168"
"545","Acerv_evm.model.Segkk1149_pilon.4","GO:0005737;GO:0120009;GO:0120013"
"546","Acerv_evm.model.Segkk1149_pilon.5","GO:0004930;GO:0004935;GO:0005886;GO:0007165;GO:0007186;GO:0016020;GO:0016021;GO:0071875"
"547","Acerv_evm.model.Segkk115_pilon.1","GO:0005216;GO:0005244;GO:0005249;GO:0005267;GO:0006811;GO:0006813;GO:0016020;GO:0016021;GO:0034765;GO:0055085;GO:0071805"
"548","Acerv_evm.model.Segkk115_pilon.3","GO:0005436;GO:0015114;GO:0016020;GO:0016021;GO:0035435;GO:0035725;GO:0044341"
"549","Acerv_evm.model.Segkk1150_pilon.7","GO:0006508;GO:0008234"
"550","Acerv_evm.model.Segkk1150_pilon.9","GO:0000122;GO:0001227;GO:0003690;GO:0005634;GO:0006357;GO:0046983"
"551","Acerv_evm.model.Segkk1151_pilon.10","GO:0015276;GO:0016020;GO:0004970;GO:0005216;GO:0006811;GO:0038023"
"552","Acerv_evm.model.Segkk1151_pilon.11","GO:0005216;GO:0006811;GO:0016020;GO:0038023;GO:0004970;GO:0015276"
"553","Acerv_evm.model.Segkk1151_pilon.18","GO:0005216;GO:0006811;GO:0016020;GO:0038023;GO:0004970;GO:0015276"
"554","Acerv_evm.model.Segkk1151_pilon.26","GO:0003676;GO:0015074"
"555","Acerv_evm.model.Segkk1151_pilon.34","GO:0004623;GO:0006644;GO:0050482"
"556","Acerv_evm.model.Segkk1151_pilon.37","GO:0000166;GO:0003677;GO:0003887;GO:0006260"
"557","Acerv_evm.model.Segkk1151_pilon.41","GO:0005216;GO:0006811;GO:0016020;GO:0038023;GO:0015276;GO:0004970"
"558","Acerv_evm.model.Segkk1151_pilon.5","GO:0003824;GO:0051536;GO:0046872"
"559","Acerv_evm.model.Segkk1151_pilon.8","GO:0003676;GO:0015074"
"560","Acerv_evm.model.Segkk1152_pilon.1","GO:0016491;GO:0050660;GO:0055114;GO:0071949"
"561","Acerv_evm.model.Segkk1152_pilon.13","GO:0005509;GO:0007156;GO:0016020;GO:0005886;GO:0007155"
"562","Acerv_evm.model.Segkk1152_pilon.14","GO:0003723"
"563","Acerv_evm.model.Segkk1152_pilon.16","GO:0005525"
"564","Acerv_evm.model.Segkk1152_pilon.17","GO:0000413;GO:0003755;GO:0006457"
"565","Acerv_evm.model.Segkk1152_pilon.20","GO:0005515"
"566","Acerv_evm.model.Segkk1152_pilon.22","GO:0016020"
"567","Acerv_evm.model.Segkk1152_pilon.23","GO:0005576"
"568","Acerv_evm.model.Segkk1152_pilon.25","GO:0005488;GO:0008168;GO:0032259;GO:0003677;GO:0003682;GO:0003886;GO:0005634;GO:0008270;GO:0090116"
"569","Acerv_evm.model.Segkk1152_pilon.26","GO:0004713;GO:0006468;GO:0004672;GO:0004714;GO:0005524;GO:0007169;GO:0016020"
"570","Acerv_evm.model.Segkk1152_pilon.29","GO:0003824;GO:0009058;GO:0030170;NA"
"571","Acerv_evm.model.Segkk1152_pilon.3","GO:0003677;GO:0000981;GO:0006355"
"572","Acerv_evm.model.Segkk1153_pilon.2","GO:0008168"
"573","Acerv_evm.model.Segkk1153_pilon.3","GO:0003964;GO:0006278"
"574","Acerv_evm.model.Segkk1153_pilon.6","GO:0008376;GO:0032580;GO:0003676;GO:0003700;GO:0061400"
"575","Acerv_evm.model.Segkk1153_pilon.7","GO:0016020"
"576","Acerv_evm.model.Segkk1153_pilon.8","GO:0007160"
"577","Acerv_evm.model.Segkk1154_pilon.11","GO:0043531;GO:0005515"
"578","Acerv_evm.model.Segkk1154_pilon.12","GO:0043531;GO:0005515"
"579","Acerv_evm.model.Segkk1154_pilon.13","GO:0004512;GO:0006021;GO:0008654"
"580","Acerv_evm.model.Segkk1154_pilon.14","GO:0005509"
"581","Acerv_evm.model.Segkk1154_pilon.15","GO:0005509"
"582","Acerv_evm.model.Segkk1154_pilon.16","GO:0019915;GO:0005795;GO:0008455;GO:0009312;GO:0016021"
"583","Acerv_evm.model.Segkk1154_pilon.22","GO:0004930;GO:0007186;GO:0016021"
